started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2022-06-01 04:01:43.782000+00:00,2022-06-01 04:06:46.343000+00:00,302,18,Møllenberg,langs Innherredsveien ved Kirkegata,63.4358846800558,10.419401004910469,9,Brattørkaia,Ved hurtigbåtterminalen. Operativt betjeningspanel.,63.43740318294613,10.39729356765747
2022-06-01 04:10:44.758000+00:00,2022-06-01 04:20:22.749000+00:00,577,1879,Ilsvika,ved 3T Ilsvika,63.43132548001944,10.357520394276179,30,St Olavs gate,Ved trikkeholdeplass,63.431170931099416,10.390283614397049
2022-06-01 04:31:16.564000+00:00,2022-06-01 05:23:49.157000+00:00,3152,74,Erling Skakkes gate, Ved Vår Frues gate,63.42889745011402,10.39928913116455,74,Erling Skakkes gate, Ved Vår Frues gate,63.42889745011402,10.39928913116455
2022-06-01 04:47:48.927000+00:00,2022-06-01 05:04:08.110000+00:00,979,10,Sorgenfri,ved Sorgenfriveien 13-15,63.40489658467209,10.399461013433495,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108
2022-06-01 04:59:07.249000+00:00,2022-06-01 05:03:57.534000+00:00,290,47,Ilaparken,ved Hans Nissens gate,63.429289773431165,10.369248388233245,126,Leutenhaven,i Repslagerveita mot Prinsens gate. Operativt betjeningspanel.,63.42994558007871,10.391905842869932
2022-06-01 05:04:09.443000+00:00,2022-06-01 05:09:06.525000+00:00,297,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866
2022-06-01 05:04:46.563000+00:00,2022-06-01 05:11:28.602000+00:00,402,47,Ilaparken,ved Hans Nissens gate,63.429289773431165,10.369248388233245,1885,Nova Kino,ved Danielsbakerveita,63.43337733865644,10.401074857528158
2022-06-01 05:04:58.049000+00:00,2022-06-01 05:12:04.322000+00:00,426,44,Prinsen kinosenter,ved kryss Prinsens gate/Arkitekt Christies gate,63.42663458755783,10.392784774303436,66,Verftsbrua,Ved Brattørbrua,63.43527713641004,10.405813604593277
2022-06-01 05:05:25.005000+00:00,2022-06-01 05:11:15.486000+00:00,350,47,Ilaparken,ved Hans Nissens gate,63.429289773431165,10.369248388233245,2258,St. Olavs Hospital,Bak kunnskapssenteret,63.42126270770024,10.386516005020496
2022-06-01 05:12:10.343000+00:00,2022-06-01 05:16:51.064000+00:00,280,30,St Olavs gate,Ved trikkeholdeplass,63.431170931099416,10.390283614397049,105,Trondheim S,Stasjonsplassen. Operativt betjeningspanel.,63.436215184202325,10.39990465658218
