started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2023-07-01 05:05:37.651000+00:00,2023-07-01 05:24:43.770000+00:00,1146,43,Klostergata,Nede mot elven bak Schwachs gate 3 bygget.,63.423654662664916,10.389957585898202,110,Valentinlyst,ved Strindheim kirke,63.42545389268059,10.441064536571503
2023-07-01 05:26:18.818000+00:00,2023-07-01 05:36:05.684000+00:00,586,148,Fjordgata,Ved 4Sound,63.43483884684911,10.403396522008734,51,Skansen, ved kryss Mellomila / Illevollen,63.430403126559675,10.37476971745491
2023-07-01 06:39:15.348000+00:00,2023-07-01 06:52:01.339000+00:00,765,65,Strandveikaia,langs Stiklestadveien ved Strandveien,63.44208952370503,10.427939146757126,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303
2023-07-01 06:49:03.001000+00:00,2023-07-01 06:57:55.094000+00:00,532,1879,Ilsvika,ved 3T Ilsvika,63.43132548001944,10.357520394276179,175,Torvet I,ved Prinsensgate,63.43051170410531,10.392764550201036
2023-07-01 06:51:37.892000+00:00,2023-07-01 06:57:01.772000+00:00,323,1882,Lilleby,i Dakotaparken,63.44178275700753,10.439477124178211,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108
2023-07-01 06:58:03.950000+00:00,2023-07-01 07:01:03.407000+00:00,179,51,Skansen, ved kryss Mellomila / Illevollen,63.430403126559675,10.37476971745491,126,Leutenhaven,i Repslagerveita mot Prinsens gate. Operativt betjeningspanel.,63.42994558007871,10.391905842869932
2023-07-01 07:14:20.340000+00:00,2023-07-01 07:19:29.587000+00:00,309,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668,28,Kongens gate,Ved Nordre gate,63.43045711348886,10.398100912570953
2023-07-01 07:18:56.098000+00:00,2023-07-01 07:23:43.571000+00:00,287,51,Skansen, ved kryss Mellomila / Illevollen,63.430403126559675,10.37476971745491,30,St. Olavs gate,Ved trikkeholdeplass,63.431170931099416,10.390283614397049
2023-07-01 07:19:19.471000+00:00,2023-07-01 07:21:46.994000+00:00,147,6,Lademoparken,ved kryss Mellomveien / Innherredsveien. Operativt betjeningspanel.,63.43660495943216,10.425844341516495,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108
2023-07-01 07:35:09.790000+00:00,2023-07-01 07:38:54.350000+00:00,224,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997,28,Kongens gate,Ved Nordre gate,63.43045711348886,10.398100912570953
2023-07-01 07:50:49.490000+00:00,2023-07-01 07:59:46.166000+00:00,536,10,Sorgenfri,ved Sorgenfriveien 13-15,63.40489658467209,10.399461013433495,133,Høyskoleringen,ved bussholdeplass Gløshaugen. Operativt betjeningspanel.,63.41690080192888,10.406886488199234
2023-07-01 07:55:09.930000+00:00,2023-07-01 07:57:17.257000+00:00,127,126,Leutenhaven,i Repslagerveita mot Prinsens gate. Operativt betjeningspanel.,63.42994558007871,10.391905842869932,44,Prinsen kinosenter,ved kryss Prinsens gate/Arkitekt Christies gate,63.42663458755783,10.392784774303436
2023-07-01 07:56:59.167000+00:00,2023-07-01 08:01:04.279000+00:00,245,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108,6,Lademoparken,ved kryss Mellomveien / Innherredsveien. Operativt betjeningspanel.,63.43660495943216,10.425844341516495
2023-07-01 08:08:29.386000+00:00,2023-07-01 08:34:15.435000+00:00,1546,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997,177,Kristiansten,langs Festningsgata mellom Holbergs gate og Tyholtveien,63.42593349677826,10.41660167758505
2023-07-01 08:12:38.644000+00:00,2023-07-01 08:17:41.728000+00:00,303,3401,Clara Holsts veg,Virtuell stasjon: I busslommen,63.42904070192793,10.436177823117816,56,Falkenborg,Ved Sirkus shopping,63.4362775074396,10.45697271823883
2023-07-01 08:20:43.537000+00:00,2023-07-01 08:26:45.907000+00:00,362,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303
2023-07-01 08:34:02.117000+00:00,2023-07-01 08:39:18.886000+00:00,316,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997,1,Dokkparken,Ved kryss Innherredsveien / Verftsgata. Operativt betjeningspanel.,63.433509009133566,10.411412715911865
2023-07-01 08:52:12.995000+00:00,2023-07-01 08:59:54.510000+00:00,461,25,Thornesparken ,I Kirkegata ,63.43289961569575,10.412772931158543,14,Nidarosdomen,i Bispegata ved Katedralskolen. ,63.427610017040934,10.394511072969863
2023-07-01 08:53:24.930000+00:00,2023-07-01 08:57:41.580000+00:00,256,19,Jomfrugateallmenningen,Fjordgata vest,63.434423074986874,10.395468324422836,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108
2023-07-01 08:57:43.349000+00:00,2023-07-01 09:03:43.994000+00:00,360,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108,1885,Nova Kino,ved Danielsbakerveita,63.43337733865644,10.401074857528158
2023-07-01 09:02:10.919000+00:00,2023-07-01 09:09:09.789000+00:00,418,123,Hesthagen,Ved Klæbuveien ,63.41541842278556,10.399565398693085,28,Kongens gate,Ved Nordre gate,63.43045711348886,10.398100912570953
2023-07-01 09:19:44.652000+00:00,2023-07-01 09:39:28.679000+00:00,1184,1882,Lilleby,i Dakotaparken,63.44178275700753,10.439477124178211,20,Nordre gate , Ved Olav Tryggvasons gate,63.433085554043984,10.397391468286514
2023-07-01 09:24:33.915000+00:00,2023-07-01 09:39:38.629000+00:00,904,1882,Lilleby,i Dakotaparken,63.44178275700753,10.439477124178211,20,Nordre gate , Ved Olav Tryggvasons gate,63.433085554043984,10.397391468286514
2023-07-01 09:27:31.104000+00:00,2023-07-01 09:32:29.477000+00:00,298,2301,Rosendal,I krysset Gamle Kongevei x Frostaveien,63.436025749373755,10.430998463879718,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108
2023-07-01 09:28:32+00:00,2023-07-01 09:35:27.647000+00:00,415,6,Lademoparken,ved kryss Mellomveien / Innherredsveien. Operativt betjeningspanel.,63.43660495943216,10.425844341516495,148,Fjordgata,Ved 4Sound,63.43483884684911,10.403396522008734
2023-07-01 09:29:29.932000+00:00,2023-07-01 09:40:05.778000+00:00,635,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108,133,Høyskoleringen,ved bussholdeplass Gløshaugen. Operativt betjeningspanel.,63.41690080192888,10.406886488199234
2023-07-01 09:30:38.413000+00:00,2023-07-01 09:44:02.344000+00:00,803,1879,Ilsvika,ved 3T Ilsvika,63.43132548001944,10.357520394276179,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592
2023-07-01 09:34:09.963000+00:00,2023-07-01 09:39:16.384000+00:00,306,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997
2023-07-01 09:35:04.416000+00:00,2023-07-01 09:41:10.440000+00:00,366,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668,1,Dokkparken,Ved kryss Innherredsveien / Verftsgata. Operativt betjeningspanel.,63.433509009133566,10.411412715911865
2023-07-01 09:36:33.246000+00:00,2023-07-01 09:45:50.623000+00:00,557,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108,56,Falkenborg,Ved Sirkus shopping,63.4362775074396,10.45697271823883
2023-07-01 09:36:34.529000+00:00,2023-07-01 09:49:41.401000+00:00,786,43,Klostergata,Nede mot elven bak Schwachs gate 3 bygget.,63.423654662664916,10.389957585898202,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108
2023-07-01 09:37:04.514000+00:00,2023-07-01 09:43:17.094000+00:00,372,16,Rosenborg skole,Ved Rosenborg skole,63.428896386680805,10.416175670425105,20,Nordre gate , Ved Olav Tryggvasons gate,63.433085554043984,10.397391468286514
2023-07-01 09:37:32.289000+00:00,2023-07-01 09:48:43.577000+00:00,671,236,Lade idrettsanlegg vest,Ved Lade idrettsanlegg,63.446059058709096,10.443941575866347,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592
