route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message,tts_trip_headsign,tts_trip_short_name
12420,c_16337_b_27473_d_96,t_541382_b_27473_tn_8,,Eastbound - Oklahoma Ave,1,4,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541382_b_27473_tn_9,,Eastbound - Oklahoma Ave,1,4,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541381_b_27473_tn_18,,Eastbound - Oklahoma Ave,1,1,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_545725_b_27473_tn_4,,Eastbound - Oklahoma Ave,1,2,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_545725_b_27473_tn_5,,Eastbound - Oklahoma Ave,1,2,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_545725_b_27473_tn_6,,Eastbound - Oklahoma Ave,1,2,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_545725_b_27473_tn_7,,Eastbound - Oklahoma Ave,1,2,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_545725_b_27473_tn_8,,Eastbound - Oklahoma Ave,1,2,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_545725_b_27473_tn_9,,Eastbound - Oklahoma Ave,1,2,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_545725_b_27473_tn_17,,Eastbound - Oklahoma Ave,1,2,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_9,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_8,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_7,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_6,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_5,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_4,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_3,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_2,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_18,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_1,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_545725_b_27473_tn_2,,Eastbound - Oklahoma Ave,1,2,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_545725_b_27473_tn_3,,Eastbound - Oklahoma Ave,1,2,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_17,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_16,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_15,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_14,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_13,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_12,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_11,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541384_b_27473_tn_10,,Eastbound - Oklahoma Ave,1,3,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_545725_b_27473_tn_16,,Eastbound - Oklahoma Ave,1,2,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_545725_b_27473_tn_15,,Eastbound - Oklahoma Ave,1,2,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_545725_b_27473_tn_14,,Eastbound - Oklahoma Ave,1,2,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_545725_b_27473_tn_13,,Eastbound - Oklahoma Ave,1,2,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_545725_b_27473_tn_12,,Eastbound - Oklahoma Ave,1,2,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_545725_b_27473_tn_11,,Eastbound - Oklahoma Ave,1,2,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_545725_b_27473_tn_10,,Eastbound - Oklahoma Ave,1,2,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_545725_b_27473_tn_1,,Eastbound - Oklahoma Ave,1,2,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541381_b_27473_tn_12,,Eastbound - Oklahoma Ave,1,1,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541381_b_27473_tn_13,,Eastbound - Oklahoma Ave,1,1,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541381_b_27473_tn_14,,Eastbound - Oklahoma Ave,1,1,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541381_b_27473_tn_15,,Eastbound - Oklahoma Ave,1,1,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541381_b_27473_tn_16,,Eastbound - Oklahoma Ave,1,1,p_531023,,,,,,,,,,,,
12420,c_16337_b_27473_d_96,t_541381_b_27473_tn_17,,Eastbound - Oklahoma Ave,1,1,p_531023,,,,,,,,,,,,
