route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
S40,CA_S4-Weekday,CA_S4-Weekday-006000_S4090_1,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705596,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-012000_S4090_3,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705598,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-018000_S4090_2,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705597,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-024000_S4090_1,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705596,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-030000_S4090_5,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705667,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-033000_MISC_206,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705605,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-036000_S4090_4,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705608,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-039000_MISC_225,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705610,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-040500_S4090_5,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705667,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-042000_S4090_6,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705604,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-043500_MISC_206,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705605,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-048000_S4090_3,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705602,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-050000_MISC_252,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705600,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-054000_MISC_245,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705627,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-056000_MISC_231,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705668,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-058000_S4090_5,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705669,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-060000_MISC_210,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705611,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-062000_MISC_287,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705603,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-064000_MISC_301,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705742,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-066000_S4090_6,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705612,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-068000_S4090_5,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705669,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-070000_MISC_210,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705611,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-072000_MISC_303,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705774,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-074000_MISC_301,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705742,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-076000_S4090_6,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705612,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-078000_MISC_269,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705820,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-080000_MISC_266,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705713,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-082000_MISC_303,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705774,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-084000_MISC_329,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705613,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-087000_S4090_7,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705745,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-088500_MISC_269,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705820,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-090000_MISC_351,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705614,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-099300_MISC_351,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705614,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-093300_MISC_338,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705789,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-094500_MISC_329,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705613,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-096300_MISC_364,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705616,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-097800_MISC_369,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705617,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-101300_MISC_338,ARLINGTON SOUTH AV ARLINGTON PL,1,35705789,S400032
S40,CA_S4-Weekday,CA_S4-Weekday-105300_MISC_367,ARLINGTON SOUTH AV ARLINGTON PL,1,35705618,S400032
S40,CA_S4-Weekday,CA_S4-Weekday-108300_MISC_369,ARLINGTON SOUTH AV ARLINGTON PL,1,35705617,S400032
S40,CA_S4-Weekday,CA_S4-Weekday-109800_MISC_351,ARLINGTON SOUTH AV ARLINGTON PL,1,35705614,S400032
S40,CA_S4-Weekday,CA_S4-Weekday-111000_MISC_360,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705638,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-112800_MISC_355,ARLINGTON SOUTH AV ARLINGTON PL,1,35705615,S400032
S90,CA_S4-Weekday,CA_S4-Weekday-101000_MISC_360,LTD MATRIX PK via RICH TERR via GULF AV,1,35705638,S900026
S90,CA_S4-Weekday,CA_S4-Weekday-103000_MISC_355,LTD MATRIX PK via RICH TERR via GULF AV,1,35705615,S900026
S90,CA_S4-Weekday,CA_S4-Weekday-105000_MISC_374,LTD MATRIX PK via RICH TERR via GULF AV,1,35705619,S900026
S90,CA_S4-Weekday,CA_S4-Weekday-108000_MISC_300,LTD MATRIX PK via RICH TERR via GULF AV,1,35705621,S900026
S90,CA_S4-Weekday,CA_S4-Weekday-109500_MISC_385,LTD MATRIX PK via RICH TERR via GULF AV,1,35705620,S900026
S90,CA_S4-Weekday,CA_S4-Weekday-112500_MISC_362,LTD MATRIX PK via RICH TERR via GULF AV,1,35705622,S900026
S40,CA_S4-Weekday,CA_S4-Weekday-115800_S4090_7,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705623,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-117000_MISC_300,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705621,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-119000_MISC_385,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705620,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-121000_MISC_362,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705622,S400038
S90,CA_S4-Weekday,CA_S4-Weekday-126000_MISC_379,LTD MATRIX PK via RICH TERR via GULF AV,1,35705625,S900026
S40,CA_S4-Weekday,CA_S4-Weekday-129000_MISC_362,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705622,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-135000_MISC_379,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705625,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-138300_MISC_380,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705624,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-141000_MISC_354,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705626,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-144000_MISC_379,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705625,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-147000_MISC_380,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705624,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-002000_S4090_1,ST GEORGE FERRY via RICHMOND TERR,0,35705596,S400039
S90,CA_S4-Weekday,CA_S4-Weekday-039000_MISC_231,LIMITED ST GEORGE FERRY via RCHMOND TERR,0,35705668,S900028
S90,CA_S4-Weekday,CA_S4-Weekday-044400_MISC_225,LIMITED ST GEORGE FERRY via RCHMOND TERR,0,35705610,S900028
S90,CA_S4-Weekday,CA_S4-Weekday-046800_MISC_287,LIMITED ST GEORGE FERRY via RCHMOND TERR,0,35705603,S900028
S40,CA_S4-Weekday,CA_S4-Weekday-051000_MISC_231,ST GEORGE FERRY via RICHMOND TERR,0,35705668,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-053500_S4090_3,ST GEORGE FERRY via RICHMOND TERR,0,35705602,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-054500_MISC_210,ST GEORGE FERRY via RICHMOND TERR,0,35705611,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-058500_MISC_245,ST GEORGE FERRY via RICHMOND TERR,0,35705627,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-063000_S4090_5,ST GEORGE FERRY via RICHMOND TERR,0,35705669,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-065000_MISC_210,ST GEORGE FERRY via RICHMOND TERR,0,35705611,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-067000_MISC_303,ST GEORGE FERRY via RICHMOND TERR,0,35705774,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-069000_MISC_301,ST GEORGE FERRY via RICHMOND TERR,0,35705742,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-070500_S4090_6,ST GEORGE FERRY via RICHMOND TERR,0,35705612,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-073500_S4090_5,ST GEORGE FERRY via RICHMOND TERR,0,35705669,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-075500_MISC_266,ST GEORGE FERRY via RICHMOND TERR,0,35705713,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-077500_MISC_303,ST GEORGE FERRY via RICHMOND TERR,0,35705774,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-079500_MISC_301,ST GEORGE FERRY via RICHMOND TERR,0,35705742,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-081500_S4090_7,ST GEORGE FERRY via RICHMOND TERR,0,35705745,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-083500_MISC_269,ST GEORGE FERRY via RICHMOND TERR,0,35705820,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-085500_MISC_266,ST GEORGE FERRY via RICHMOND TERR,0,35705713,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-087500_MISC_338,ST GEORGE FERRY via RICHMOND TERR,0,35705789,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-089500_MISC_329,ST GEORGE FERRY via RICHMOND TERR,0,35705613,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-091500_S4090_7,ST GEORGE FERRY via RICHMOND TERR,0,35705745,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-093000_MISC_269,ST GEORGE FERRY via RICHMOND TERR,0,35705820,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-094500_MISC_351,ST GEORGE FERRY via RICHMOND TERR,0,35705614,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-097500_MISC_355,ST GEORGE FERRY via RICHMOND TERR,0,35705615,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-099000_MISC_329,ST GEORGE FERRY via RICHMOND TERR,0,35705613,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-100500_MISC_374,ST GEORGE FERRY via RICHMOND TERR,0,35705619,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-102000_MISC_364,ST GEORGE FERRY via RICHMOND TERR,0,35705616,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-103500_MISC_369,ST GEORGE FERRY via RICHMOND TERR,0,35705617,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-105000_MISC_351,ST GEORGE FERRY via RICHMOND TERR,0,35705614,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-106500_MISC_360,ST GEORGE FERRY via RICHMOND TERR,0,35705638,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-108000_MISC_355,ST GEORGE FERRY via RICHMOND TERR,0,35705615,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-109500_MISC_374,ST GEORGE FERRY via RICHMOND TERR,0,35705619,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-112500_MISC_300,ST GEORGE FERRY via RICHMOND TERR,0,35705621,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-115500_MISC_360,ST GEORGE FERRY via RICHMOND TERR,0,35705638,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-117000_MISC_362,ST GEORGE FERRY via RICHMOND TERR,0,35705622,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-120000_S4090_7,ST GEORGE FERRY via RICHMOND TERR,0,35705623,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-121500_MISC_300,ST GEORGE FERRY via RICHMOND TERR,0,35705621,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-123500_MISC_385,ST GEORGE FERRY via RICHMOND TERR,0,35705620,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-125500_MISC_362,ST GEORGE FERRY via RICHMOND TERR,0,35705622,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-127500_MISC_380,ST GEORGE FERRY via RICHMOND TERR,0,35705624,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-130500_MISC_379,ST GEORGE FERRY via RICHMOND TERR,0,35705625,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-133500_MISC_362,ST GEORGE FERRY via RICHMOND TERR,0,35705622,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-136500_MISC_354,ST GEORGE FERRY via RICHMOND TERR,0,35705626,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-140000_MISC_379,ST GEORGE FERRY via RICHMOND TERR,0,35705625,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-143500_MISC_380,ST GEORGE FERRY via RICHMOND TERR,0,35705624,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-008000_S4090_3,ST GEORGE FERRY via RICHMOND TERR,0,35705598,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-014000_S4090_2,ST GEORGE FERRY via RICHMOND TERR,0,35705597,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-020000_S4090_1,ST GEORGE FERRY via RICHMOND TERR,0,35705596,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-026000_S4090_3,ST GEORGE FERRY via RICHMOND TERR,0,35705598,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-029000_S4090_1,ST GEORGE FERRY via RICHMOND TERR,0,35705596,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-032500_MISC_203,ST GEORGE FERRY via RICHMOND TERR,0,35705628,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-036300_S4090_3,ST GEORGE FERRY via RICHMOND TERR,0,35705602,S400034
S40,CA_S4-Weekday,CA_S4-Weekday-038500_MISC_252,ST GEORGE FERRY via RICHMOND TERR,0,35705600,S400034
S90,CA_S4-Weekday,CA_S4-Weekday-042000_MISC_245,LIMITED ST GEORGE FERRY via RCHMOND TERR,0,35705627,S900028
S40,CA_S4-Weekday,CA_S4-Weekday-043700_MISC_239,ST GEORGE FERRY via RICHMOND TERR,0,35705599,S400034
S90,CA_S4-Weekday,CA_S4-Weekday-045600_S4090_5,LIMITED ST GEORGE FERRY via RCHMOND TERR,0,35705667,S900028
S40,CA_S4-Weekday,CA_S4-Weekday-103500_MISC_385,ARLINGTON SOUTH AV ARLINGTON PL,1,35705620,S400032
S40,CA_S4-Weekday,CA_S4-Weekday-046500_S4090_2,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705609,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-111000_MISC_364,ST GEORGE FERRY via RICHMOND TERR,0,35705616,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-114000_MISC_385,ST GEORGE FERRY via RICHMOND TERR,0,35705620,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-045000_MISC_231,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705668,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-052000_MISC_287,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705603,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-057000_MISC_287,ST GEORGE FERRY via RICHMOND TERR,0,35705603,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-033500_MISC_225,ST GEORGE FERRY via RICHMOND TERR,0,35705610,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-096000_MISC_360,ST GEORGE FERRY via RICHMOND TERR,0,35705638,S400039
S90,CA_S4-Weekday,CA_S4-Weekday-035000_S4090_5,LIMITED ST GEORGE FERRY via RCHMOND TERR,0,35705667,S900028
S90,CA_S4-Weekday,CA_S4-Weekday-037000_MISC_239,LIMITED ST GEORGE FERRY via RCHMOND TERR,0,35705599,S900028
S40,CA_S4-Weekday,CA_S4-Weekday-041500_S4090_2,ST GEORGE FERRY via RICHMOND TERR,0,35705609,S400034
S90,CA_S4-Weekday,CA_S4-Weekday-043200_MISC_235,LIMITED ST GEORGE FERRY via RCHMOND TERR,0,35705601,S900028
S40,CA_S4-Weekday,CA_S4-Weekday-044900_MISC_252,ST GEORGE FERRY via RICHMOND TERR,0,35705600,S400034
S40,CA_S4-Weekday,CA_S4-Weekday-051300_MISC_235,ST GEORGE FERRY via RICHMOND TERR,0,35705601,S400034
S90,CA_S4-Weekday,CA_S4-Weekday-097500_MISC_367,LTD MATRIX PK via RICH TERR via GULF AV,1,35705618,S900026
S40,CA_S4-Weekday,CA_S4-Weekday-085500_MISC_301,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705742,S400038
S90,CA_S4-Weekday,CA_S4-Weekday-096000_S4090_7,LTD MATRIX PK via RICH TERR via GULF AV,1,35705745,S900026
S40,CA_S4-Weekday,CA_S4-Weekday-114000_MISC_374,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705619,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-061500_S4090_4,ST GEORGE FERRY via RICHMOND TERR,0,35705711,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-046100_S4090_1,ST GEORGE FERRY via RICHMOND TERR,0,35705606,S400034
S40,CA_S4-Weekday,CA_S4-Weekday-030500_S4090_4,ST GEORGE FERRY via RICHMOND TERR,0,35705608,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-037500_S4090_6,ST GEORGE FERRY via RICHMOND TERR,0,35705604,S400034
S40,CA_S4-Weekday,CA_S4-Weekday-091500_MISC_266,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705713,S400038
S90,CA_S4-Weekday,CA_S4-Weekday-093000_MISC_355,LTD MATRIX PK via RICH TERR via GULF AV,1,35705615,S900026
S40,CA_S4-Weekday,CA_S4-Weekday-047300_MISC_265,ST GEORGE FERRY via RICHMOND TERR,0,35705607,S400034
S90,CA_S4-Weekday,CA_S4-Weekday-049500_MISC_206,LIMITED ST GEORGE FERRY via RCHMOND TERR,0,35705605,S900028
S40,CA_S4-Weekday,CA_S4-Weekday-049800_MISC_245,ST GEORGE FERRY via RICHMOND TERR,0,35705627,S400034
S40,CA_S4-Weekday,CA_S4-Weekday-042500_S4090_3,ST GEORGE FERRY via RICHMOND TERR,0,35705602,S400034
S90,CA_S4-Weekday,CA_S4-Weekday-123000_MISC_380,LTD MATRIX PK via RICH TERR via GULF AV,1,35705624,S900026
S90,CA_S4-Weekday,CA_S4-Weekday-132000_MISC_354,LTD MATRIX PK via RICH TERR via GULF AV,1,35705626,S900026
S40,CA_S4-Weekday,CA_S4-Weekday-118500_MISC_374,ST GEORGE FERRY via RICHMOND TERR,0,35705619,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-123300_MISC_374,ARLINGTON SOUTH AV ARLINGTON PL,1,35705619,S400032
S40,CA_S4-Weekday,CA_S4-Weekday-132300_MISC_380,ARLINGTON SOUTH AV ARLINGTON PL,1,35705624,S400032
S40,CA_S4-Weekday,CA_S4-Weekday-106500_MISC_364,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705616,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-126300_MISC_300,ARLINGTON SOUTH AV ARLINGTON PL,1,35705621,S400032
S90,CA_S4-Weekday,CA_S4-Weekday-038000_MISC_206,LIMITED ST GEORGE FERRY via RCHMOND TERR,0,35705605,S900028
S90,CA_S4-Weekday,CA_S4-Weekday-099000_MISC_269,LTD MATRIX PK via RICH TERR via GULF AV,1,35705820,S900026
S90,CA_S4-Weekday,CA_S4-Weekday-103100_S4090_7,LTD MATRIX PK via RICH TERR via GULF AV,1,35705745,S900026
S90,CA_S4-Weekday,CA_S4-Weekday-048000_S4090_6,LIMITED ST GEORGE FERRY via RCHMOND TERR,0,35705604,S900028
S40,CA_S4-Weekday,CA_S4-Weekday-052500_S4090_2,ST GEORGE FERRY via RICHMOND TERR,0,35705609,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-040500_MISC_265,ST GEORGE FERRY via RICHMOND TERR,0,35705607,S400034
S90,CA_S4-Weekday,CA_S4-Weekday-040000_MISC_203,LIMITED ST GEORGE FERRY via RCHMOND TERR,0,35705628,S900028
S40,CA_S4-Weekday,CA_S4-Weekday-060000_S4090_6,ST GEORGE FERRY via RICHMOND TERR,0,35705612,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-103400_MISC_329,ARLINGTON SOUTH AV ARLINGTON PL,1,35705613,S400032
S90,CA_S4-Weekday,CA_S4-Weekday-041000_S4090_4,LIMITED ST GEORGE FERRY via RCHMOND TERR,0,35705608,S900028
S40,CA_S4-Weekday,CA_S4-Weekday-055500_MISC_252,ST GEORGE FERRY via RICHMOND TERR,0,35705600,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-048500_S4090_4,ST GEORGE FERRY via RICHMOND TERR,0,35705608,S400034
S40,CA_S4-Weekday,CA_S4-Weekday-072000_S4090_4,ST GEORGE FERRY via RICHMOND TERR,0,35705821,S400039
S90,CA_S4-Weekday,CA_S4-Weekday-115500_MISC_364,LTD MATRIX PK via RICH TERR via GULF AV,1,35705616,S900026
S40,CA_S4-Weekday,CA_S4-Weekday-023000_S4090_2,ST GEORGE FERRY via RICHMOND TERR,0,35705597,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-005000_S4090_2,ST GEORGE FERRY via RICHMOND TERR,0,35705597,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-017000_S4090_3,ST GEORGE FERRY via RICHMOND TERR,0,35705598,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-021000_S4090_3,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705598,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-011000_S4090_1,ST GEORGE FERRY via RICHMOND TERR,0,35705596,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-027000_S4090_2,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705597,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-009000_S4090_2,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705597,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-015000_S4090_1,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705596,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-108200_MISC_338,ARLINGTON SOUTH AV ARLINGTON PL,1,35705789,S400032
S40,CA_S4-Weekday,CA_S4-Weekday-121100_MISC_360,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705638,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-027500_MISC_206,ST GEORGE FERRY via RICHMOND TERR,0,35705605,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-031500_S4090_2,ST GEORGE FERRY via RICHMOND TERR,0,35705597,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-036000_MISC_235,ST GEORGE FERRY via RICHMOND TERR,0,35705601,S400039
S40,CA_S4-Weekday,CA_S4-Weekday-039500_S4090_1,ST GEORGE FERRY via RICHMOND TERR,0,35705606,S400034
S90,CA_S4-Weekday,CA_S4-Weekday-138000_MISC_362,LTD MATRIX PK via RICH TERR via GULF AV,1,35705622,S900026
S90,CA_S4-Weekday,CA_S4-Weekday-024500_MISC_203,LIMITED ST GEORGE FERRY via RCHMOND TERR,0,35705628,S900028
S40,CA_S4-Weekday,CA_S4-Weekday-037500_MISC_245,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705627,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-034500_MISC_231,MATRIX PT RICH TERR via GULF AV ARLNGTON,1,35705668,S400038
S40,CA_S4-Weekday,CA_S4-Weekday-024700_S4090_4,ST GEORGE FERRY via RICHMOND TERR,0,35705608,S400034
SIM33C,CA_S4-Weekday,CA_S4-Weekday-055500_MISC_251,MIDTOWN via CHURCH via MADISON AV,0,35705510,SIM330121
SIM33C,CA_S4-Weekday,CA_S4-Weekday-057500_MISC_219,MIDTOWN via CHURCH via MADISON AV,0,35705511,SIM330121
SIM33C,CA_S4-Weekday,CA_S4-Weekday-059500_MISC_263,MIDTOWN via CHURCH via MADISON AV,0,35705512,SIM330121
SIM33C,CA_S4-Weekday,CA_S4-Weekday-061500_MISC_248,MIDTOWN via CHURCH via MADISON AV,0,35705513,SIM330121
SIM33C,CA_S4-Weekday,CA_S4-Weekday-064500_MISC_256,MIDTOWN via CHURCH via MADISON AV,0,35705514,SIM330121
SIM33C,CA_S4-Weekday,CA_S4-Weekday-067500_MISC_243,MIDTOWN via CHURCH via MADISON AV,0,35705515,SIM330121
SIM33C,CA_S4-Weekday,CA_S4-Weekday-070500_MISC_246,MIDTOWN via CHURCH via MADISON AV,0,35705516,SIM330121
SIM33C,CA_S4-Weekday,CA_S4-Weekday-073500_MISC_281,MIDTOWN via CHURCH via MADISON AV,0,35705517,SIM330121
SIM33C,CA_S4-Weekday,CA_S4-Weekday-076500_MISC_224,MIDTOWN via CHURCH via MADISON AV,0,35705518,SIM330121
SIM33C,CA_S4-Weekday,CA_S4-Weekday-079500_MISC_258,MIDTOWN via CHURCH via MADISON AV,0,35705519,SIM330121
SIM33C,CA_S4-Weekday,CA_S4-Weekday-085500_MISC_297,MIDTOWN via CHURCH via MADISON AV,0,35705520,SIM330121
SIM33C,CA_S4-Weekday,CA_S4-Weekday-088500_MISC_295,MIDTOWN via CHURCH via MADISON AV,0,35705521,SIM330121
SIM33C,CA_S4-Weekday,CA_S4-Weekday-091500_MISC_296,MIDTOWN via CHURCH via MADISON AV,0,35705522,SIM330121
SIM33C,CA_S4-Weekday,CA_S4-Weekday-097500_MISC_313,MIDTOWN via CHURCH via MADISON AV,0,35705523,SIM330121
SIM33C,CA_S4-Weekday,CA_S4-Weekday-103500_MISC_298,MIDTOWN via CHURCH via MADISON AV,0,35705524,SIM330121
SIM33C,CA_S4-Weekday,CA_S4-Weekday-106500_MISC_320,MIDTOWN via CHURCH via MADISON AV,0,35705525,SIM330121
SIM33C,CA_S4-Weekday,CA_S4-Weekday-109500_MISC_339,MIDTOWN via CHURCH via MADISON AV,0,35705526,SIM330121
