price,address,area,city,country,price_per_sqm,lat_long
367275.04,"Nordtvetveien 8, Oslo",71.0,Oslo,Norway,5172.887887323944,"(59.94995, 10.876419)"
406779.14,"Otto Sogns vei 13, Oslo",71.0,Oslo,Norway,5729.28366197183,"(59.899833, 10.817325)"
2002146.478,"Kavringen Brygge 3, Oslo",100.0,Oslo,Norway,20021.46478,"(59.908692, 10.723529)"
314489.53,"Stjerneblokkveien 13, Oslo",64.0,Oslo,Norway,4913.89890625,"(59.951813, 10.890599)"
1428790.4119999998,"Frydenbergveien 19, Oslo",110.0,Oslo,Norway,12989.003745454544,"(59.925249, 10.783306)"
1170790.412,"Frydenbergveien 19, Oslo",89.0,Oslo,Norway,13154.948449438203,"(59.925249, 10.783306)"
964390.412,"Frydenbergveien 19, Oslo",66.0,Oslo,Norway,14611.975939393938,"(59.925249, 10.783306)"
1759529.9,"Lille Frogner allé 8A, Oslo",126.0,Oslo,Norway,13964.523015873016,"(59.919825, 10.712067)"
912790.412,"Frydenbergveien 19, Oslo",80.0,Oslo,Norway,11409.88015,"(59.925249, 10.783306)"
859843.7379999999,"Nordliveien 2E, Oslo",98.0,Oslo,Norway,8773.91569387755,"(59.925428, 10.781348)"
407198.992,"Jolly Kramer-Johansens gate 4, Oslo",50.0,Oslo,Norway,8143.979839999999,"(59.934155, 10.774926)"
264505.9,"Mikkel Revs vei 2, Oslo",35.0,Oslo,Norway,7557.311428571427,"(59.889053, 10.853591)"
358892.70599999995,"Hekkveien 7, Oslo",36.0,Oslo,Norway,9969.241833333332,"(59.926714, 10.780522)"
286361.338,"Asperudåsen 39, Oslo",39.0,Oslo,Norway,7342.59841025641,"(59.839362, 10.800786)"
1375862.4,"Frederik Stangs gate 41B, Oslo",134.0,Oslo,Norway,10267.629850746269,"(59.918228, 10.709525)"
1137152.2,"Slyngveien 21 D, Oslo",114.0,Oslo,Norway,9975.019298245614,"(59.943632, 10.679625)"
617850.6599999999,"Vibes gate 16B, Oslo",73.0,Oslo,Norway,8463.707671232876,"(59.927255, 10.724354)"
347643.39,"Schønings gate 34, Oslo",31.0,Oslo,Norway,11214.302903225804,"(59.930503, 10.721117)"
662647.458,"Wilhelm Færdens vei 7 B, Oslo",65.0,Oslo,Norway,10194.576276923077,"(59.933545, 10.72548)"
513507.37599999993,"Seilduksgata 6B, Oslo",61.0,Oslo,Norway,8418.153704918032,"(59.925702, 10.757424)"
502059.4,"Pilestredet Park 11C, Oslo",50.0,Oslo,Norway,10041.188,"(59.921863, 10.740975)"
1301996.14,"Dovresvingen 9A, Oslo",158.0,Oslo,Norway,8240.481898734177,"(59.883949, 10.793423)"
718297.4559999999,"Dynekilgata 9C, Oslo",105.0,Oslo,Norway,6840.928152380951,"(59.930424, 10.775871)"
515778.12,"Sinsenveien 47, Oslo",52.0,Oslo,Norway,9918.81,"(59.933089, 10.79094)"
296048.292,"Mor Go'hjertas vei 23, Oslo",23.0,Oslo,Norway,12871.664869565217,"(59.942506, 10.764989)"
1456237.9999999998,"Skogholtveien 32B, Oslo",182.0,Oslo,Norway,8001.3076923076915,"(59.878245, 10.796743)"
508174.0,"Grensesvingen 7, Oslo",44.0,Oslo,Norway,11549.40909090909,"(59.914092, 10.798645)"
1547793.514,"Operagata 67A, Oslo",100.0,Oslo,Norway,15477.93514,"(59.906668, 10.757682)"
490152.7,"Krafts gate 2B, Oslo",55.0,Oslo,Norway,8911.867272727271,"(59.923838, 10.736284)"
1256675.0,"Fabritiusalleen 7, Oslo",101.0,Oslo,Norway,12442.326732673268,"(59.935137, 10.698306)"
601060.88,"Søren Jaabæks gate 10A, Oslo",62.0,Oslo,Norway,9694.530322580646,"(59.93314, 10.754756)"
437343.54,"Messepromenaden 4, Oslo",72.0,Oslo,Norway,6074.215833333333,"(59.920754, 10.681041)"
339552.682,"Stockfleths gate 36, Oslo",39.0,Oslo,Norway,8706.479025641025,"(59.934129, 10.75191)"
771289.3659999999,"Nøkleveien 21, Oslo",47.0,Oslo,Norway,16410.41204255319,"(59.87884, 10.850467)"
390440.946,"Fyrstikkbakken 6, Oslo",118.0,Oslo,Norway,3308.8215762711866,"(59.909931, 10.824867)"
705286.0,"Tromsøgata 3B, Oslo",74.0,Oslo,Norway,9530.891891891892,"(59.923037, 10.770396)"
1226385.7999999998,"Engveien 20, Oslo",82.0,Oslo,Norway,14955.9243902439,"(59.946019, 10.780335)"
491438.4,"Aslakveien 13B, Oslo",191.0,Oslo,Norway,2572.9759162303662,"(59.941863, 10.648477)"
527223.0,"Lørenvangen 4B, Oslo",68.0,Oslo,Norway,7753.279411764706,"(59.929281, 10.79298)"
404786.52,"Spireaveien 12 C, Oslo",60.0,Oslo,Norway,6746.441999999999,"(59.933257, 10.801812)"
1325454.36,"Bygdøy allé 73B, Oslo",48.0,Oslo,Norway,27613.6325,"(59.919357, 10.699002)"
542401.4839999999,"Grenseveien 54, Oslo",170.0,Oslo,Norway,3190.596964705882,"(59.923448, 10.793551)"
442201.766,"RUGVEIEN 67, Oslo",61.0,Oslo,Norway,7249.209278688524,"(59.896944, 10.819098)"
428464.9,"HØYENHALLVEIEN 2 B, Oslo",69.0,Oslo,Norway,6209.636231884057,"(59.906729, 10.817488)"
557288.2559999999,"Vibes gate 16 B, Oslo",66.0,Oslo,Norway,8443.761454545454,"(59.927255, 10.724354)"
774581.188,"Rasmus Winderens vei 37, Oslo",54.0,Oslo,Norway,14344.096074074074,"(59.941825, 10.71053)"
858394.5519999999,"Fougstads gate 8 B, Oslo",80.0,Oslo,Norway,10729.9319,"(59.926922, 10.744872)"
1543226.9999999998,"Kanalen 3, Oslo",93.0,Oslo,Norway,16593.838709677417,"(59.908172, 10.721338)"
627692.5,"Sørkedalsveien 9E, Oslo",92.0,Oslo,Norway,6822.744565217391,"(59.931139, 10.711612)"
366020.558,"LØVSETDALEN 12 B, Oslo",68.0,Oslo,Norway,5382.655264705882,"(59.874479, 10.830894)"
359007.51599999995,"SVARTDALSVEIEN 50, Oslo",64.0,Oslo,Norway,5609.492437499999,"(59.900239, 10.803491)"
991455.644,"Akebakkeskogen 21, Oslo",55.0,Oslo,Norway,18026.466254545456,"(59.951241, 10.797219)"
436918.356,"Sjampinjongstien 7, Oslo",108.0,Oslo,Norway,4045.540333333333,"(59.93523, 10.829519)"
285857.206,"Dalehaugen 8, Oslo",44.0,Oslo,Norway,6496.754681818182,"(59.906969, 10.782147)"
1279821.0399999998,"Morgedalsvegen 2, Oslo",27.0,Oslo,Norway,47400.77925925925,"(59.935449, 10.663905)"
1464227.4,"Schønings gate 23, Oslo",209.0,Oslo,Norway,7005.872727272727,"(59.929955, 10.722467)"
843163.9519999999,"Rathkes gate 5B, Oslo",146.0,Oslo,Norway,5775.095561643835,"(59.920428, 10.762439)"
401981.2,"Hans Nordahls gate 18, Oslo",98.0,Oslo,Norway,4101.848979591836,"(59.939572, 10.779959)"
1138898.0,"Vestveien 62, Oslo",45.0,Oslo,Norway,25308.844444444443,"(59.925562, 10.628557)"
767807.1399999999,"Skanseveien 6B, Oslo",158.0,Oslo,Norway,4859.538860759493,"(59.942755, 10.915773)"
515763.5,"Fredensborgveien 27C, Oslo",53.0,Oslo,Norway,9731.38679245283,"(59.918942, 10.74855)"
625016.8679999999,"Sofienberggata 3A, Oslo",74.0,Oslo,Norway,8446.17389189189,"(59.922247, 10.755987)"
1455412.4,"Middelthuns gate 17G, Oslo",98.0,Oslo,Norway,14851.14693877551,"(59.927578, 10.711165)"
1696973.4999999998,"Frøensalléen 2A, Oslo",195.0,Oslo,Norway,8702.428205128204,"(59.936204, 10.71013)"
730806.4999999999,"Badebakken 28, Oslo",80.0,Oslo,Norway,9135.08125,"(59.946206, 10.762984)"
425187.01,"Hegermanns gate 10A, Oslo",54.0,Oslo,Norway,7873.833518518518,"(59.935014, 10.765754)"
494564.5,"Bergensgata 15C, Oslo",56.0,Oslo,Norway,8831.508928571428,"(59.943471, 10.759992)"
1085169.5,"Wilhelm Færdens vei 1C, Oslo",123.0,Oslo,Norway,8822.516260162602,"(59.932857, 10.723762)"
512207.4,"Harbitzalléen 39, Oslo",54.0,Oslo,Norway,9485.32222222222,"(59.925653, 10.671942)"
440504.04,"Sømveien 1B, Oslo",49.0,Oslo,Norway,8989.878367346939,"(59.964807, 10.781689)"
731801.95,"Sigurd Hoels vei 100, Oslo",91.0,Oslo,Norway,8041.77967032967,"(59.917919, 10.78694)"
625927.0059999999,"Freserveien 25, Oslo",77.0,Oslo,Norway,8128.922155844155,"(59.902432, 10.787323)"
776603.22,"St. Edmunds vei 39D, Oslo",92.0,Oslo,Norway,8441.339347826086,"(59.926834, 10.670523)"
343240.534,"Sverdrups gate 7A, Oslo",31.0,Oslo,Norway,11072.27529032258,"(59.92008, 10.764299)"
424961.088,"Sannergata 25, Oslo",53.0,Oslo,Norway,8018.133735849056,"(59.928636, 10.765863)"
1102812.4,"Husebybakken 37A, Oslo",146.0,Oslo,Norway,7553.509589041095,"(59.937475, 10.666387)"
440869.54,"Gunnar Schjelderups vei 11F, Oslo",46.0,Oslo,Norway,9584.120434782608,"(59.949698, 10.773859)"
468151.406,"Grusveien 42, Oslo",72.0,Oslo,Norway,6502.102861111111,"(59.863903, 10.820865)"
855161.6399999999,"Bekkefaret 13C, Oslo",135.0,Oslo,Norway,6334.530666666666,"(59.92732, 10.661208)"
881606.6399999999,"Drammensveien 113, Oslo",107.0,Oslo,Norway,8239.314392523363,"(59.919862, 10.693065)"
1278837.2859999998,"Eckersbergs gate 6, Oslo",140.0,Oslo,Norway,9134.552042857142,"(59.920102, 10.706074)"
408587.548,"Finnmarkgata 46, Oslo",57.0,Oslo,Norway,7168.202596491227,"(59.923339, 10.775099)"
351041.25,"Kjølberggata 13A, Oslo",31.0,Oslo,Norway,11323.91129032258,"(59.910629, 10.777819)"
343538.696,"Uelands gate 57G, Oslo",30.0,Oslo,Norway,11451.289866666666,"(59.929742, 10.749584)"
1559437.9999999998,"Skogholtveien 28 C og D, Oslo",192.0,Oslo,Norway,8122.072916666665,"(59.878677, 10.79627)"
253695.614,"Ammerudhellinga 78, Oslo",34.0,Oslo,Norway,7461.635705882352,"(59.964225, 10.877477)"
1094375.628,"Hegdehaugsveien 11A, Oslo",147.0,Oslo,Norway,7444.732163265307,"(59.920363, 10.73102)"
1496893.64,"Lysehagan 12B, Oslo",198.0,Oslo,Norway,7560.068888888888,"(59.929878, 10.635443)"
299763.406,"Henrik Sørensens vei 5, Oslo",46.0,Oslo,Norway,6516.595782608695,"(59.937531, 10.92525)"
1648683.64,"Nedre Skogvei 1A, Oslo",193.0,Oslo,Norway,8542.402279792746,"(59.920158, 10.659147)"
2293663.0,"Solveien 49B og C, Oslo",323.0,Oslo,Norway,7101.123839009288,"(59.87475, 10.781637)"
389101.84,"Smalgangen 20, Oslo",58.0,Oslo,Norway,6708.652413793103,"(59.912895, 10.760215)"
494641.04,"Skovveien 3, Oslo",50.0,Oslo,Norway,9892.8208,"(59.915867, 10.716031)"
494320.60399999993,"Thereses gate 31J (vender mot bakgård), Oslo",53.0,Oslo,Norway,9326.803849056603,"(nan, nan)"
425222.442,"Hans Barliens gate 1F, Oslo",48.0,Oslo,Norway,8858.800874999999,"(59.929378, 10.766761)"
791819.2,"Uranienborgveien 11 A, Oslo",80.0,Oslo,Norway,9897.74,"(59.920764, 10.725497)"
343511.004,"Galgeberg 3L, Oslo",35.0,Oslo,Norway,9814.600114285711,"(59.908001, 10.7802)"
866063.516,"Skrenten 21A, Oslo",108.0,Oslo,Norway,8019.106629629629,"(59.880273, 10.771676)"
440856.64,"Nycoveien 14, Oslo",43.0,Oslo,Norway,10252.48,"(59.946047, 10.772647)"
334090.99399999995,"Vøyensvingen 14D, Oslo",32.0,Oslo,Norway,10440.343562499998,"(59.931489, 10.753121)"
356821.568,"Gjøvikgata 1B, Oslo",36.0,Oslo,Norway,9911.710222222222,"(59.938907, 10.760072)"
332725.4,"WESTYE EGEBERGS GATE 7C, Oslo",25.0,Oslo,Norway,13309.015999999998,"(59.92269, 10.747692)"
770608.8479999999,"Løren botaniske hus 7, Slåttehumla brl. Visningsleilighet i Børsteveien 29, Oslo",93.0,Oslo,Norway,8286.11664516129,"(nan, nan)"
599384.568,"Vøyensvingen 17, Oslo",72.0,Oslo,Norway,8324.785666666667,"(59.931908, 10.754225)"
560689.8999999999,"Lybekkveien 39 B, Oslo",82.0,Oslo,Norway,6837.681707317072,"(59.948249, 10.662398)"
470802.786,"Schouterrassen 13, Oslo",51.0,Oslo,Norway,9231.427176470588,"(59.930841, 10.781531)"
940143.4,"Thurmanns gate 10C, Oslo",95.0,Oslo,Norway,9896.246315789473,"(59.935813, 10.753716)"
478261.308,"Rathkes gate 12A, Oslo",48.0,Oslo,Norway,9963.77725,"(59.92145, 10.764441)"
1028710.5,"Bauneveien 1A, Oslo",125.0,Oslo,Norway,8229.684,"(59.889242, 10.797432)"
1675986.748,"Odins gate 30E, Oslo",167.0,Oslo,Norway,10035.84879041916,"(59.921096, 10.711005)"
549716.644,"Schultz' gate 10, Oslo",54.0,Oslo,Norway,10179.937851851852,"(59.928231, 10.721751)"
1367262.4,"Åsstubben 1, Oslo",134.0,Oslo,Norway,10203.450746268656,"(59.929948, 10.651408)"
756775.146,"Brettevilles gate 29 A, Oslo",105.0,Oslo,Norway,7207.382342857142,"(59.94022, 10.775357)"
360375.69,"Grefsenkollveien 12B, Oslo",45.0,Oslo,Norway,8008.348666666666,"(59.954097, 10.796108)"
1027033.5,"Lillevannsveien 25G, Oslo",125.0,Oslo,Norway,8216.267999999998,"(59.966555, 10.657905)"
390312.548,"Malerhaugveien 32 B, Oslo",42.0,Oslo,Norway,9293.155904761905,"(59.916475, 10.794695)"
330745.76599999995,"Martin Skatvedts vei 14, Oslo",58.0,Oslo,Norway,5702.51320689655,"(59.950082, 10.864519)"
458179.62,"Sinsenveien 45C, Oslo",35.0,Oslo,Norway,13090.846285714284,"(59.932678, 10.790497)"
1102876.0399999998,"Bygdøy allé 56C, Oslo",112.0,Oslo,Norway,9847.107499999998,"(59.918312, 10.704798)"
1588462.9999999998,"Rønningveien 2C, Oslo",223.0,Oslo,Norway,7123.152466367712,"(59.967373, 10.790551)"
578319.8999999999,"Oberst Rodes vei 67, Oslo",69.0,Oslo,Norway,8381.447826086955,"(59.866319, 10.8088)"
609133.7,"Drammensveien 115B, Oslo",72.0,Oslo,Norway,8460.190277777778,"(59.920164, 10.692764)"
556282.3999999999,"Ole Messelts vei 7, Oslo",91.0,Oslo,Norway,6112.993406593406,"(59.92502, 10.871963)"
442513.0,"Nybyggerveien 28A, Oslo",102.0,Oslo,Norway,4338.362745098038,"(59.948401, 10.910459)"
594764.4759999999,"Landerokollen 66, Oslo",83.0,Oslo,Norway,7165.837060240963,"(59.914286, 10.855928)"
257817.766,"Teisenveien 43, Oslo",24.0,Oslo,Norway,10742.406916666663,"(59.913411, 10.822718)"
564266.6399999999,"President Harbitz' gate 2B, Oslo",55.0,Oslo,Norway,10259.393454545452,"(59.917882, 10.717108)"
329320.058,"Asperudlia 77, Oslo",59.0,Oslo,Norway,5581.6958983050845,"(59.839217, 10.79894)"
335905.76599999995,"Christoffer Hellums vei 9, Oslo",59.0,Oslo,Norway,5693.318067796609,"(59.949441, 10.869228)"
451854.75,"Norbygata 17, Oslo",51.0,Oslo,Norway,8859.897058823528,"(59.914199, 10.763525)"
1394392.8199999998,"Kjelsåsveien 124, Oslo",159.0,Oslo,Norway,8769.766163522012,"(59.961837, 10.783928)"
441882.62,"Fagerheimgata 6, Oslo",53.0,Oslo,Norway,8337.407924528301,"(59.92781, 10.765854)"
669995.8999999999,"Bjerregaards gate 58A, Oslo",71.0,Oslo,Norway,9436.561971830984,"(59.926525, 10.747902)"
386970.416,"Nobels gate 23, Oslo",35.0,Oslo,Norway,11056.2976,"(59.919874, 10.700656)"
831785.034,"Sofies gate 56 B, Oslo",98.0,Oslo,Norway,8487.602387755102,"(59.927198, 10.733453)"
610651.2559999999,"Rosteds gate 11, Oslo",71.0,Oslo,Norway,8600.721915492957,"(59.919534, 10.749297)"
428506.868,"Eikelundveien 28, Oslo",67.0,Oslo,Norway,6395.624895522387,"(59.943446, 10.803099)"
1024303.0,"Grefsenveien 127B, Oslo",140.0,Oslo,Norway,7316.449999999999,"(59.958262, 10.786137)"
1208592.4,"Langsetveien 52, Oslo",121.0,Oslo,Norway,9988.36694214876,"(59.967626, 10.794239)"
701936.2999999999,"Eilert Sundts gate 40, Oslo",72.0,Oslo,Norway,9749.115277777775,"(59.923281, 10.72051)"
506090.22,"Hans Nielsen Hauges gate 29 B, Oslo",59.0,Oslo,Norway,8577.80033898305,"(59.938865, 10.777325)"
352651.944,"Frydens gate 4A, Oslo",39.0,Oslo,Norway,9042.357538461538,"(59.925416, 10.776874)"
343808.04799999995,"Christian Michelsens gate 15A, Oslo",49.0,Oslo,Norway,7016.490775510203,"(59.927157, 10.774319)"
463077.406,"Pilestredet 53C (Vendt mot bakgård), Oslo",48.0,Oslo,Norway,9647.445958333332,"(nan, nan)"
995488.184,"Neuberggata 5B, Oslo",98.0,Oslo,Norway,10158.042693877547,"(59.925076, 10.714431)"
1295817.9,"Ørakerstien 32-42, Oslo",164.0,Oslo,Norway,7901.328658536585,"(59.924262, 10.643115)"
538153.6,"Vallegata 14B, Oslo",58.0,Oslo,Norway,9278.510344827586,"(59.930222, 10.74033)"
749494.816,"Bøkkerveien 14C, Oslo",96.0,Oslo,Norway,7807.237666666667,"(59.928113, 10.796439)"
913755.504,"Løkkegangen 3, Oslo",84.0,Oslo,Norway,10878.041714285711,"(59.911774, 10.722723)"
459236.044,"Københavngata 4C, Oslo",58.0,Oslo,Norway,7917.862827586206,"(59.925123, 10.763243)"
374203.544,"Toftes gate 26, Oslo",48.0,Oslo,Norway,7795.907166666667,"(59.927629, 10.761264)"
749292.2,"Observatoriegata 23, Oslo",80.0,Oslo,Norway,9366.1525,"(59.912011, 10.723146)"
444546.384,"Vestfoldgata 1, Oslo",56.0,Oslo,Norway,7938.328285714285,"(59.907552, 10.775544)"
635589.0199999999,"Frognerveien 42 C, Oslo",60.0,Oslo,Norway,10593.150333333331,"(59.919801, 10.707736)"
1628130.4999999998,"Bernhard Herres vei 48, Oslo",212.0,Oslo,Norway,7679.860849056603,"(59.940309, 10.675229)"
698148.0,"Engebråtveien 7A, Oslo",70.0,Oslo,Norway,9973.542857142857,"(59.958107, 10.781042)"
773071.2,"Rathkes gate 17, Oslo",98.0,Oslo,Norway,7888.481632653061,"(59.921451, 10.765856)"
789028.4999999999,"Innspurten 6A, Oslo",91.0,Oslo,Norway,8670.642857142855,"(59.917681, 10.80252)"
463724.9,"Waldemar Thranes gate 16, Oslo",60.0,Oslo,Norway,7728.748333333333,"(59.924065, 10.740858)"
515106.546,"Torshovgata 14B, Oslo",63.0,Oslo,Norway,8176.29438095238,"(59.933603, 10.76652)"
516763.766,"Mekanikerveien 3, Oslo",73.0,Oslo,Norway,7078.955698630136,"(59.903275, 10.84049)"
958621.274,"Ansgar Sørlies vei 30, Oslo",92.0,Oslo,Norway,10419.79645652174,"(59.920046, 10.784816)"
360252.366,"Kvartsveien 3, Oslo",53.0,Oslo,Norway,6797.214452830189,"(59.865798, 10.82413)"
664695.2899999999,"Solheimgata 3B, Oslo",67.0,Oslo,Norway,9920.825223880596,"(59.921666, 10.703074)"
538825.3459999999,"Seilduksgata 1B, Oslo",60.0,Oslo,Norway,8980.422433333331,"(59.925326, 10.755452)"
393166.2,"Olaf Bulls vei 38, Oslo",67.0,Oslo,Norway,5868.152238805969,"(59.967868, 10.642654)"
524259.44,"Steenstrups gate 17B, Oslo",68.0,Oslo,Norway,7709.697647058822,"(59.926203, 10.756393)"
438533.006,"Nylænde 23, Oslo",76.0,Oslo,Norway,5770.171131578947,"(59.87795, 10.816345)"
598385.3339999999,"Grimstadgata 23 F, Oslo",66.0,Oslo,Norway,9066.444454545452,"(59.93904, 10.756875)"
474288.366,"Bentsegata 15, Oslo",55.0,Oslo,Norway,8623.424836363636,"(59.937702, 10.758863)"
1013831.64,"Huldreveien 6F, Oslo",137.0,Oslo,Norway,7400.230948905109,"(59.961312, 10.693143)"
339173.76599999995,"Solbergliveien 104 B, Oslo",65.0,Oslo,Norway,5218.057938461538,"(59.900268, 10.846778)"
378206.5,"Frydenbergveien 58, Oslo",38.0,Oslo,Norway,9952.802631578948,"(59.929378, 10.789362)"
409571.302,"Trondheimsveien 83A, Oslo",48.0,Oslo,Norway,8532.735458333333,"(59.923609, 10.773056)"
359939.756,"Nåkkves vei 1, Oslo",67.0,Oslo,Norway,5372.235164179105,"(59.9175, 10.844516)"
429157.2,"Monrads gate 17B, Oslo",53.0,Oslo,Norway,8097.305660377357,"(59.921202, 10.773679)"
415768.548,"Sandakerveien 16 D, Oslo",35.0,Oslo,Norway,11879.101371428573,"(59.933261, 10.759673)"
2216272.804,"Fritzners gate 22., Oslo",201.0,Oslo,Norway,11026.232855721391,"(59.917915, 10.705636)"
408193.066,"Høybråtenveien 3C, Oslo",103.0,Oslo,Norway,3963.039475728155,"(59.946967, 10.902803)"
1105572.054,"Eugenies gate 19, Oslo",94.0,Oslo,Norway,11761.404829787234,"(59.927511, 10.737674)"
582727.3999999999,"Nordahl Bruns gate 15C, Oslo",65.0,Oslo,Norway,8965.036923076921,"(59.919035, 10.740898)"
2910626.9999999995,"Stjerneveien 38, Oslo",264.0,Oslo,Norway,11025.10227272727,"(59.961571, 10.707146)"
594082.84,"Selvbyggerveien 28, Oslo",68.0,Oslo,Norway,8736.512352941176,"(59.951716, 10.820237)"
825133.9659999999,"Eikelundveien 26B, Oslo",104.0,Oslo,Norway,7933.980442307691,"(59.943663, 10.801625)"
825776.2999999999,"Årvollveien 68J, Oslo",100.0,Oslo,Norway,8257.762999999999,"(59.954203, 10.820694)"
608321.0,"Bernt Knudsens vei 48, Oslo",80.0,Oslo,Norway,7604.0125,"(59.870702, 10.805391)"
775719.9999999999,"Brekkeveien 14, Oslo",92.0,Oslo,Norway,8431.739130434782,"(59.969278, 10.77315)"
790733.9659999999,"Disengrenda 30D, Oslo",123.0,Oslo,Norway,6428.731430894308,"(59.942556, 10.799864)"
449651.0,"Eckersbergs gate 30, Oslo",46.0,Oslo,Norway,9775.021739130434,"(59.923566, 10.713083)"
485329.734,"Welhavens gate 2A, Oslo",45.0,Oslo,Norway,10785.105199999998,"(59.919841, 10.733517)"
799573.6479999999,"Gustav Vigelands vei 3B, Oslo",88.0,Oslo,Norway,9086.06418181818,"(59.923117, 10.688746)"
853395.2,"Hoffsveien 62A, Oslo",118.0,Oslo,Norway,7232.162711864406,"(59.933631, 10.676968)"
790679.2699999999,"Jonas Reins gate 4, Oslo",82.0,Oslo,Norway,9642.430121951218,"(59.932397, 10.726011)"
366567.862,"Bergsliens gate 11D, Oslo",34.0,Oslo,Norway,10781.407705882351,"(59.925696, 10.728115)"
1262308.0,"Mylskerudveien 32, Oslo",232.0,Oslo,Norway,5440.982758620689,"(59.874594, 10.803013)"
385159.6,"Rødbergveien 35, Oslo",53.0,Oslo,Norway,7267.162264150943,"(59.94594, 10.826151)"
1049913.7999999998,"Kongleveien 45 C, Oslo",92.0,Oslo,Norway,11412.106521739128,"(59.960526, 10.739063)"
997878.64,"Skogbrynet 13C, Oslo",179.0,Oslo,Norway,5574.741005586591,"(59.916327, 10.646832)"
736159.1399999999,"Årvollveien 70, Oslo",92.0,Oslo,Norway,8001.729782608694,"(59.9543178, 10.8218628)"
343331.006,"Lars husmanns gate 3, Oslo",35.0,Oslo,Norway,9809.457314285712,"(59.934336, 10.827337)"
367659.202,"Kjelsåsveien 8C, Oslo",39.0,Oslo,Norway,9427.159025641024,"(59.943723, 10.784909)"
362251.006,"Jerikoveien 13C, Oslo",103.0,Oslo,Norway,3517.000058252427,"(59.933426, 10.882519)"
349423.848,"Mekanikerveien 24, Oslo",50.0,Oslo,Norway,6988.47696,"(59.90287, 10.842506)"
370163.006,"Dr. Dedichens vei 32, Oslo",80.0,Oslo,Norway,4627.037575,"(59.923835, 10.866624)"
1025825.2,"Ole Bulls gate 39, Oslo",123.0,Oslo,Norway,8340.042276422764,"(59.933396, 10.769439)"
521193.024,"Landingsveien 118, Oslo",80.0,Oslo,Norway,6514.9128,"(59.953426, 10.649908)"
1808838.0,"Florabakken 2A, Oslo",248.0,Oslo,Norway,7293.701612903224,"(59.861809, 10.792142)"
460497.406,"Solbergliveien 106B, Oslo",70.0,Oslo,Norway,6578.534371428571,"(59.900285, 10.848156)"
467818.5,"Østerliveien 39A, Oslo",71.0,Oslo,Norway,6588.992957746478,"(59.877547, 10.811678)"
316328.64,"Kalbakkveien 13C, Oslo",70.0,Oslo,Norway,4518.980571428571,"(59.953039, 10.873943)"
1038101.7,"Bekkefaret 12, Oslo",131.0,Oslo,Norway,7924.440458015267,"(59.926711, 10.660513)"
560488.6599999999,"Ulvenveien 125A, Oslo",90.0,Oslo,Norway,6227.651777777777,"(59.921322, 10.815656)"
1764638.2999999998,"Nils Lauritssøns vei 33, Oslo",243.0,Oslo,Norway,7261.886008230452,"(59.947327, 10.741505)"
516816.14,"Langes gate 11 A, Oslo",50.0,Oslo,Norway,10336.3228,"(59.91926, 10.740141)"
438245.766,"Kranveien 13, Oslo",70.0,Oslo,Norway,6260.653799999999,"(59.903765, 10.845256)"
356851.066,"Haugerudveien 74, Oslo",59.0,Oslo,Norway,6048.323152542373,"(59.918392, 10.860089)"
572992.2,"Grønvoll allé 22, Oslo",60.0,Oslo,Norway,9549.87,"(59.914947, 10.797127)"
1322786.64,"Ringshusveien 24A, Oslo",218.0,Oslo,Norway,6067.828623853211,"(59.875848, 10.801277)"
584058.766,"Skjelderups gate 16 B, Oslo",74.0,Oslo,Norway,7892.686027027026,"(59.92148, 10.766359)"
314951.006,"Trøndergata 8, Oslo",32.0,Oslo,Norway,9842.2189375,"(59.936055, 10.764503)"
432124.286,"Ulvenkroken borettslag 1. ST2. Mulighet for prisreduskjon med 20% Bostart på utvalgte leiligheter, Oslo",44.0,Oslo,Norway,9821.0065,"(nan, nan)"
643677.0619999999,"Eugenies gate 3A, Oslo",62.0,Oslo,Norway,10381.888096774192,"(59.92755, 10.732648)"
353609.382,"Radarveien 64, Oslo",55.0,Oslo,Norway,6429.261490909091,"(59.87475, 10.808667)"
545744.906,"Gustav Jensens gate 2, Oslo",74.0,Oslo,Norway,7374.931162162162,"(59.935251, 10.754817)"
501680.312,"Harald Hårfagres gate 17, Oslo",50.0,Oslo,Norway,10033.60624,"(59.932132, 10.720879)"
673928.4219999999,"Sandakerveien 56 C, Oslo",70.0,Oslo,Norway,9627.548885714285,"(59.937739, 10.767048)"
333334.366,"Odvar Solbergs vei 208, Oslo",89.0,Oslo,Norway,3745.32995505618,"(59.97065, 10.904197)"
1542728.802,"Lybekkveien 25 B, Oslo",296.0,Oslo,Norway,5211.921628378378,"(59.951021, 10.662644)"
841094.6199999999,"Hans Nielsen Hauges gate 37G, Oslo",87.0,Oslo,Norway,9667.75425287356,"(59.937841, 10.781065)"
584089.8119999999,"Stensgata 28B, Oslo",81.0,Oslo,Norway,7210.985333333332,"(59.931421, 10.731956)"
1101984.7359999998,"Thereses gate 22 C, Oslo",136.0,Oslo,Norway,8102.828941176469,"(59.928939, 10.732957)"
483327.568,"Sandakerveien 67G, Oslo",70.0,Oslo,Norway,6904.679542857142,"(59.940126, 10.770322)"
1428928.7,"Ullernkollen 1 H, Oslo",172.0,Oslo,Norway,8307.725,"(59.934686, 10.650238)"
518569.422,"Ullevålsveien 7, Oslo",61.0,Oslo,Norway,8501.13806557377,"(59.919186, 10.74342)"
752601.9099999999,"Grefsenkollveien 12A, Oslo",114.0,Oslo,Norway,6601.7711403508765,"(59.954081, 10.7961)"
