started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2022-12-01 06:49:28.392000+00:00,2022-12-01 07:00:54.196000+00:00,685,47,Ilaparken,ved Hans Nissens gate,63.429289773431165,10.369248388233245,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866
2022-12-01 06:53:29.298000+00:00,2022-12-01 07:05:20.925000+00:00,711,47,Ilaparken,ved Hans Nissens gate,63.429289773431165,10.369248388233245,92,Dora I, Ved Byarkivet,63.43853720980968,10.419105291366577
2022-12-01 06:53:34.570000+00:00,2022-12-01 07:09:03.120000+00:00,928,76,Ilevollen,ved Osloveien,63.42907021700727,10.37181057035923,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131
2022-12-01 06:57:44.165000+00:00,2022-12-01 07:03:06.343000+00:00,322,44,Prinsen kinosenter,ved kryss Prinsens gate/Arkitekt Christies gate,63.42663458755783,10.392784774303436,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592
2022-12-01 07:00:24.852000+00:00,2022-12-01 07:04:14.614000+00:00,229,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866,105,Trondheim S,Med operativt betjeningspanel.,63.436215184202325,10.39990465658218
2022-12-01 07:06:37.682000+00:00,2022-12-01 07:17:35.542000+00:00,657,105,Trondheim S,Med operativt betjeningspanel.,63.436215184202325,10.39990465658218,76,Ilevollen,ved Osloveien,63.42907021700727,10.37181057035923
2022-12-01 07:11:45.791000+00:00,2022-12-01 07:16:03.698000+00:00,257,123,Hesthagen,Ved Klæbuveien ,63.41541842278556,10.399565398693085,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425
2022-12-01 07:14:24.144000+00:00,2022-12-01 07:21:58.423000+00:00,454,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131,74,Erling Skakkes gate, Ved Vår Frues gate,63.42889745011402,10.39928913116455
2022-12-01 07:14:51.911000+00:00,2022-12-01 07:17:46.429000+00:00,174,118,Abels gate,Ved Udbyes gate,63.41614341778847,10.396314561367035,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425
2022-12-01 07:17:49.204000+00:00,2022-12-01 07:29:02.574000+00:00,673,51,Skansen, ved kryss Mellomila / Illevollen,63.430403126559675,10.37476971745491,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668
2022-12-01 07:21:52.683000+00:00,2022-12-01 07:27:05.032000+00:00,312,19,Jomfrugateallmenningen,Fjordgata vest,63.434423074986874,10.395468324422836,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108
2022-12-01 07:22:16.743000+00:00,2022-12-01 07:30:28.978000+00:00,492,76,Ilevollen,ved Osloveien,63.42907021700727,10.37181057035923,43,Klostergata,Utenfor Coop Prix,63.423087556928024,10.38932740688324
2022-12-01 07:27:03.154000+00:00,2022-12-01 07:36:55.630000+00:00,592,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592,45,Studentersamfundet,sør for Eddaparken. Operativt betjeningspanel.,63.42185871322338,10.39451614022255
2022-12-01 07:29:21.597000+00:00,2022-12-01 07:35:33.775000+00:00,372,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425,62,Kalvskinnet,Kalvskinnsgata/Erling Skakkes gate,63.42792321730192,10.389504432678223
2022-12-01 07:36:18.266000+00:00,2022-12-01 07:49:34.754000+00:00,796,123,Hesthagen,Ved Klæbuveien ,63.41541842278556,10.399565398693085,20,Nordre gate , Ved Olav Tryggvasons gate,63.433085554043984,10.397391468286514
2022-12-01 07:45:48.724000+00:00,2022-12-01 07:50:53.210000+00:00,304,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108,19,Jomfrugateallmenningen,Fjordgata vest,63.434423074986874,10.395468324422836
2022-12-01 07:48:13.754000+00:00,2022-12-01 07:53:45.749000+00:00,331,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425,62,Kalvskinnet,Kalvskinnsgata/Erling Skakkes gate,63.42792321730192,10.389504432678223
2022-12-01 07:55:17.906000+00:00,2022-12-01 07:59:46.563000+00:00,268,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108
2022-12-01 08:04:01.251000+00:00,2022-12-01 08:06:49.138000+00:00,167,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592,66,Verftsbrua,Ved Brattørbrua,63.43527713641004,10.405813604593277
2022-12-01 08:05:00.570000+00:00,2022-12-01 08:12:55.597000+00:00,475,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668,20,Nordre gate , Ved Olav Tryggvasons gate,63.433085554043984,10.397391468286514
2022-12-01 08:10:31.362000+00:00,2022-12-01 08:15:18.187000+00:00,286,123,Hesthagen,Ved Klæbuveien ,63.41541842278556,10.399565398693085,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425
2022-12-01 08:10:43.369000+00:00,2022-12-01 08:21:05.907000+00:00,622,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997,65,Strandveikaia,langs Stiklestadveien ved Strandveien,63.44208952370503,10.427939146757126
2022-12-01 08:13:20.861000+00:00,2022-12-01 08:21:23.942000+00:00,483,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303
2022-12-01 08:22:19.627000+00:00,2022-12-01 08:28:42.474000+00:00,382,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668
2022-12-01 08:36:37.383000+00:00,2022-12-01 08:48:26.200000+00:00,708,51,Skansen, ved kryss Mellomila / Illevollen,63.430403126559675,10.37476971745491,20,Nordre gate , Ved Olav Tryggvasons gate,63.433085554043984,10.397391468286514
2022-12-01 08:47:34.410000+00:00,2022-12-01 08:57:02.603000+00:00,568,43,Klostergata,Utenfor Coop Prix,63.423087556928024,10.38932740688324,123,Hesthagen,Ved Klæbuveien ,63.41541842278556,10.399565398693085
2022-12-01 08:48:48.817000+00:00,2022-12-01 08:52:12.453000+00:00,203,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425,118,Abels gate,Ved Udbyes gate,63.41614341778847,10.396314561367035
2022-12-01 08:53:59.196000+00:00,2022-12-01 08:58:41.036000+00:00,281,28,Kongens gate,Ved Nordre gate,63.43045711348886,10.398100912570953,105,Trondheim S,Med operativt betjeningspanel.,63.436215184202325,10.39990465658218
2022-12-01 08:56:52.556000+00:00,2022-12-01 09:03:17.584000+00:00,385,62,Kalvskinnet,Kalvskinnsgata/Erling Skakkes gate,63.42792321730192,10.389504432678223,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668
2022-12-01 09:06:31.927000+00:00,2022-12-01 09:16:28.258000+00:00,596,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866,51,Skansen, ved kryss Mellomila / Illevollen,63.430403126559675,10.37476971745491
2022-12-01 10:01:36.023000+00:00,2022-12-01 10:11:53.632000+00:00,617,76,Ilevollen,ved Osloveien,63.42907021700727,10.37181057035923,1878,Idrettsbygget Gløshaugen,ved Christian Frederiks gate,63.42078238303412,10.404757641464101
2022-12-01 10:45:40.573000+00:00,2022-12-01 10:46:56.690000+00:00,76,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866
2022-12-01 10:47:33.621000+00:00,2022-12-01 10:55:25.621000+00:00,472,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866,62,Kalvskinnet,Kalvskinnsgata/Erling Skakkes gate,63.42792321730192,10.389504432678223
2022-12-01 10:52:47.845000+00:00,2022-12-01 12:20:27.867000+00:00,5260,105,Trondheim S,Med operativt betjeningspanel.,63.436215184202325,10.39990465658218,105,Trondheim S,Med operativt betjeningspanel.,63.436215184202325,10.39990465658218
2022-12-01 10:57:38.583000+00:00,2022-12-01 11:06:42.859000+00:00,544,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131,1878,Idrettsbygget Gløshaugen,ved Christian Frederiks gate,63.42078238303412,10.404757641464101
2022-12-01 11:02:20.987000+00:00,2022-12-01 11:06:51.435000+00:00,270,51,Skansen, ved kryss Mellomila / Illevollen,63.430403126559675,10.37476971745491,62,Kalvskinnet,Kalvskinnsgata/Erling Skakkes gate,63.42792321730192,10.389504432678223
2022-12-01 11:02:59.201000+00:00,2022-12-01 11:09:43.459000+00:00,404,126,Leutenhaven,i Repslagerveita mot Prinsens gate. Operativt betjeningspanel.,63.42994558007871,10.391905842869932,76,Ilevollen,ved Osloveien,63.42907021700727,10.37181057035923
2022-12-01 11:23:31.600000+00:00,2022-12-01 11:34:15.043000+00:00,643,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131,20,Nordre gate , Ved Olav Tryggvasons gate,63.433085554043984,10.397391468286514
2022-12-01 11:34:54.720000+00:00,2022-12-01 11:46:08.127000+00:00,673,51,Skansen, ved kryss Mellomila / Illevollen,63.430403126559675,10.37476971745491,123,Hesthagen,Ved Klæbuveien ,63.41541842278556,10.399565398693085
2022-12-01 11:52:04.396000+00:00,2022-12-01 11:58:49.995000+00:00,405,62,Kalvskinnet,Kalvskinnsgata/Erling Skakkes gate,63.42792321730192,10.389504432678223,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108
2022-12-01 12:06:40.896000+00:00,2022-12-01 12:15:55.736000+00:00,554,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303,2258,St. Olavs Hospital,Bak kunnskapssenteret,63.42126270770024,10.386516005020496
2022-12-01 12:07:20.090000+00:00,2022-12-01 12:10:09.307000+00:00,169,43,Klostergata,Utenfor Coop Prix,63.423087556928024,10.38932740688324,46,Nidarø,ved rundkjøring utenfor Trondheim Spektrum,63.42646180597998,10.37818819284439
2022-12-01 12:07:26.753000+00:00,2022-12-01 12:15:00.023000+00:00,453,76,Ilevollen,ved Osloveien,63.42907021700727,10.37181057035923,28,Kongens gate,Ved Nordre gate,63.43045711348886,10.398100912570953
2022-12-01 12:08:50.625000+00:00,2022-12-01 12:18:30.563000+00:00,579,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425,62,Kalvskinnet,Kalvskinnsgata/Erling Skakkes gate,63.42792321730192,10.389504432678223
2022-12-01 12:28:28.809000+00:00,2022-12-01 12:34:49.861000+00:00,381,43,Klostergata,Utenfor Coop Prix,63.423087556928024,10.38932740688324,175,Torvet I,ved Prinsensgate,63.43051170410531,10.392764550201036
2022-12-01 12:39:54.798000+00:00,2022-12-01 12:53:44.118000+00:00,829,1878,Idrettsbygget Gløshaugen,ved Christian Frederiks gate,63.42078238303412,10.404757641464101,20,Nordre gate , Ved Olav Tryggvasons gate,63.433085554043984,10.397391468286514
2022-12-01 12:41:16.971000+00:00,2022-12-01 12:49:55.736000+00:00,518,2258,St. Olavs Hospital,Bak kunnskapssenteret,63.42126270770024,10.386516005020496,1,Dokkparken,Ved kryss Innherredsveien / Verftsgata. Operativt betjeningspanel.,63.433509009133566,10.411412715911865
2022-12-01 12:47:56.152000+00:00,2022-12-01 12:54:17.312000+00:00,381,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131
2022-12-01 13:12:40.164000+00:00,2022-12-01 13:17:24.800000+00:00,284,19,Jomfrugateallmenningen,Fjordgata vest,63.434423074986874,10.395468324422836,148,Fjordgata,Ved 4Sound,63.43483884684911,10.403396522008734
2022-12-01 13:18:10.184000+00:00,2022-12-01 13:21:23.214000+00:00,193,148,Fjordgata,Ved 4Sound,63.43483884684911,10.403396522008734,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866
2022-12-01 13:39:20.050000+00:00,2022-12-01 13:46:34.181000+00:00,434,28,Kongens gate,Ved Nordre gate,63.43045711348886,10.398100912570953,47,Ilaparken,ved Hans Nissens gate,63.429289773431165,10.369248388233245
2022-12-01 13:48:12.537000+00:00,2022-12-01 14:01:20.738000+00:00,788,123,Hesthagen,Ved Klæbuveien ,63.41541842278556,10.399565398693085,105,Trondheim S,Med operativt betjeningspanel.,63.436215184202325,10.39990465658218
2022-12-01 13:59:16.431000+00:00,2022-12-01 14:06:29.465000+00:00,433,1,Dokkparken,Ved kryss Innherredsveien / Verftsgata. Operativt betjeningspanel.,63.433509009133566,10.411412715911865,28,Kongens gate,Ved Nordre gate,63.43045711348886,10.398100912570953
2022-12-01 14:01:44.300000+00:00,2022-12-01 14:10:22.246000+00:00,517,28,Kongens gate,Ved Nordre gate,63.43045711348886,10.398100912570953,76,Ilevollen,ved Osloveien,63.42907021700727,10.37181057035923
2022-12-01 14:12:36.410000+00:00,2022-12-01 14:15:46.168000+00:00,189,20,Nordre gate , Ved Olav Tryggvasons gate,63.433085554043984,10.397391468286514,105,Trondheim S,Med operativt betjeningspanel.,63.436215184202325,10.39990465658218
2022-12-01 14:15:13.665000+00:00,2022-12-01 14:23:50.920000+00:00,517,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303
2022-12-01 14:15:17.024000+00:00,2022-12-01 14:18:25.068000+00:00,188,1878,Idrettsbygget Gløshaugen,ved Christian Frederiks gate,63.42078238303412,10.404757641464101,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997
2022-12-01 14:17:18.728000+00:00,2022-12-01 14:24:12.504000+00:00,413,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866,65,Strandveikaia,langs Stiklestadveien ved Strandveien,63.44208952370503,10.427939146757126
2022-12-01 14:24:48.525000+00:00,2022-12-01 14:32:11.132000+00:00,442,66,Verftsbrua,Ved Brattørbrua,63.43527713641004,10.405813604593277,52,Bakklandet,Parkeringsplassen ved Brubakken. Operativt betjeningspanel.,63.427896581278105,10.403341750766884
2022-12-01 14:27:48.293000+00:00,2022-12-01 14:32:13.624000+00:00,265,118,Abels gate,Ved Udbyes gate,63.41614341778847,10.396314561367035,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131
2022-12-01 14:35:29.316000+00:00,2022-12-01 14:46:58.502000+00:00,689,123,Hesthagen,Ved Klæbuveien ,63.41541842278556,10.399565398693085,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303
2022-12-01 14:47:35.276000+00:00,2022-12-01 14:59:25.115000+00:00,709,2258,St. Olavs Hospital,Bak kunnskapssenteret,63.42126270770024,10.386516005020496,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303
2022-12-01 14:50:33.789000+00:00,2022-12-01 14:55:32.302000+00:00,298,76,Ilevollen,ved Osloveien,63.42907021700727,10.37181057035923,126,Leutenhaven,i Repslagerveita mot Prinsens gate. Operativt betjeningspanel.,63.42994558007871,10.391905842869932
2022-12-01 14:58:12.789000+00:00,2022-12-01 15:03:48.354000+00:00,335,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425
2022-12-01 14:58:36.005000+00:00,2022-12-01 15:13:47.321000+00:00,911,45,Studentersamfundet,sør for Eddaparken. Operativt betjeningspanel.,63.42185871322338,10.39451614022255,25,Thornesparken ,I Kirkegata ,63.43289961569575,10.412772931158543
2022-12-01 14:59:05.611000+00:00,2022-12-01 15:08:23.151000+00:00,557,2258,St. Olavs Hospital,Bak kunnskapssenteret,63.42126270770024,10.386516005020496,25,Thornesparken ,I Kirkegata ,63.43289961569575,10.412772931158543
2022-12-01 15:06:18.843000+00:00,2022-12-01 15:19:02.410000+00:00,763,92,Dora I, Ved Byarkivet,63.43853720980968,10.419105291366577,47,Ilaparken,ved Hans Nissens gate,63.429289773431165,10.369248388233245
2022-12-01 15:12:06.576000+00:00,2022-12-01 15:26:06.762000+00:00,840,20,Nordre gate , Ved Olav Tryggvasons gate,63.433085554043984,10.397391468286514,123,Hesthagen,Ved Klæbuveien ,63.41541842278556,10.399565398693085
2022-12-01 15:18:34.335000+00:00,2022-12-01 15:25:18.847000+00:00,404,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668,28,Kongens gate,Ved Nordre gate,63.43045711348886,10.398100912570953
2022-12-01 15:20:02.857000+00:00,2022-12-01 15:30:08.032000+00:00,605,105,Trondheim S,Med operativt betjeningspanel.,63.436215184202325,10.39990465658218,65,Strandveikaia,langs Stiklestadveien ved Strandveien,63.44208952370503,10.427939146757126
2022-12-01 15:20:18.778000+00:00,2022-12-01 15:25:20.423000+00:00,301,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108,19,Jomfrugateallmenningen,Fjordgata vest,63.434423074986874,10.395468324422836
2022-12-01 15:20:43.405000+00:00,2022-12-01 15:33:02.733000+00:00,739,65,Strandveikaia,langs Stiklestadveien ved Strandveien,63.44208952370503,10.427939146757126,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997
2022-12-01 15:22:12.040000+00:00,2022-12-01 15:32:45.720000+00:00,633,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131,25,Thornesparken ,I Kirkegata ,63.43289961569575,10.412772931158543
2022-12-01 15:26:48.462000+00:00,2022-12-01 15:32:03.946000+00:00,315,92,Dora I, Ved Byarkivet,63.43853720980968,10.419105291366577,66,Verftsbrua,Ved Brattørbrua,63.43527713641004,10.405813604593277
2022-12-01 15:30:51.064000+00:00,2022-12-01 15:31:58.681000+00:00,67,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866
2022-12-01 15:31:05.874000+00:00,2022-12-01 15:43:03.508000+00:00,717,123,Hesthagen,Ved Klæbuveien ,63.41541842278556,10.399565398693085,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303
2022-12-01 15:32:37.548000+00:00,2022-12-01 15:39:29.474000+00:00,411,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866,65,Strandveikaia,langs Stiklestadveien ved Strandveien,63.44208952370503,10.427939146757126
2022-12-01 15:38:40.513000+00:00,2022-12-01 15:48:19.428000+00:00,578,74,Erling Skakkes gate, Ved Vår Frues gate,63.42889745011402,10.39928913116455,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131
2022-12-01 15:40:05.537000+00:00,2022-12-01 15:45:18.718000+00:00,313,126,Leutenhaven,i Repslagerveita mot Prinsens gate. Operativt betjeningspanel.,63.42994558007871,10.391905842869932,76,Ilevollen,ved Osloveien,63.42907021700727,10.37181057035923
2022-12-01 15:46:03.086000+00:00,2022-12-01 15:52:28.672000+00:00,385,175,Torvet I,ved Prinsensgate,63.43051170410531,10.392764550201036,76,Ilevollen,ved Osloveien,63.42907021700727,10.37181057035923
2022-12-01 15:51:00.432000+00:00,2022-12-01 15:56:15.763000+00:00,315,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997,25,Thornesparken ,I Kirkegata ,63.43289961569575,10.412772931158543
2022-12-01 15:56:17.776000+00:00,2022-12-01 16:02:35.867000+00:00,378,25,Thornesparken ,I Kirkegata ,63.43289961569575,10.412772931158543,74,Erling Skakkes gate, Ved Vår Frues gate,63.42889745011402,10.39928913116455
2022-12-01 16:10:42.686000+00:00,2022-12-01 16:20:47.598000+00:00,604,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303,2258,St. Olavs Hospital,Bak kunnskapssenteret,63.42126270770024,10.386516005020496
2022-12-01 16:10:52.288000+00:00,2022-12-01 16:21:09.566000+00:00,617,123,Hesthagen,Ved Klæbuveien ,63.41541842278556,10.399565398693085,20,Nordre gate , Ved Olav Tryggvasons gate,63.433085554043984,10.397391468286514
2022-12-01 16:11:08.631000+00:00,2022-12-01 16:13:46.096000+00:00,157,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866,148,Fjordgata,Ved 4Sound,63.43483884684911,10.403396522008734
2022-12-01 16:45:48.741000+00:00,2022-12-01 16:55:05.239000+00:00,556,66,Verftsbrua,Ved Brattørbrua,63.43527713641004,10.405813604593277,47,Ilaparken,ved Hans Nissens gate,63.429289773431165,10.369248388233245
2022-12-01 16:50:34.805000+00:00,2022-12-01 17:00:17.580000+00:00,582,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131
2022-12-01 16:52:13.214000+00:00,2022-12-01 16:58:17.795000+00:00,364,52,Bakklandet,Parkeringsplassen ved Brubakken. Operativt betjeningspanel.,63.427896581278105,10.403341750766884,18,Møllenberg,langs Innherredsveien ved Kirkegata,63.4358846800558,10.419401004910469
2022-12-01 16:55:55.905000+00:00,2022-12-01 17:01:59.690000+00:00,363,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303,25,Thornesparken ,I Kirkegata ,63.43289961569575,10.412772931158543
2022-12-01 17:04:17.104000+00:00,2022-12-01 17:19:06.857000+00:00,889,20,Nordre gate , Ved Olav Tryggvasons gate,63.433085554043984,10.397391468286514,123,Hesthagen,Ved Klæbuveien ,63.41541842278556,10.399565398693085
2022-12-01 17:08:08.616000+00:00,2022-12-01 17:15:58.350000+00:00,469,74,Erling Skakkes gate, Ved Vår Frues gate,63.42889745011402,10.39928913116455,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303
