started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2023-05-01 04:10:27.924000+00:00,2023-05-01 04:24:42.746000+00:00,854,43,Klostergata,Utenfor Coop Prix,63.423087556928024,10.38932740688324,268,Ilabekken,langs Mellomila øst for Ilsvikøra,63.43114144365168,10.36480893024887
2023-05-01 04:23:01.268000+00:00,2023-05-01 04:35:19.896000+00:00,738,44,Prinsen kinosenter,ved kryss Prinsens gate/Arkitekt Christies gate,63.42663458755783,10.392784774303436,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131
2023-05-01 04:24:00.717000+00:00,2023-05-01 04:35:23.453000+00:00,682,44,Prinsen kinosenter,ved kryss Prinsens gate/Arkitekt Christies gate,63.42663458755783,10.392784774303436,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131
2023-05-01 04:47:18.497000+00:00,2023-05-01 04:55:04.111000+00:00,465,1885,Nova Kino,ved Danielsbakerveita,63.43337733865644,10.401074857528158,51,Skansen, ved kryss Mellomila / Illevollen,63.430403126559675,10.37476971745491
2023-05-01 04:49:32.489000+00:00,2023-05-01 04:56:26.461000+00:00,413,47,Ilaparken,ved Hans Nissens gate,63.429289773431165,10.369248388233245,1885,Nova Kino,ved Danielsbakerveita,63.43337733865644,10.401074857528158
2023-05-01 04:54:16.283000+00:00,2023-05-01 05:06:56.923000+00:00,760,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425
2023-05-01 05:02:22.421000+00:00,2023-05-01 05:12:20.972000+00:00,598,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592,268,Ilabekken,langs Mellomila øst for Ilsvikøra,63.43114144365168,10.36480893024887
2023-05-01 05:05:10.502000+00:00,2023-05-01 05:08:30.879000+00:00,200,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668,123,Hesthagen,Ved Klæbuveien ,63.41541842278556,10.399565398693085
2023-05-01 05:28:02.414000+00:00,2023-05-01 05:33:18.387000+00:00,315,126,Leutenhaven,i Repslagerveita mot Prinsens gate. Operativt betjeningspanel.,63.42994558007871,10.391905842869932,45,Studentersamfundet,sør for Eddaparken. Operativt betjeningspanel.,63.42185871322338,10.39451614022255
2023-05-01 05:32:22.847000+00:00,2023-05-01 05:41:12.687000+00:00,529,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592,45,Studentersamfundet,sør for Eddaparken. Operativt betjeningspanel.,63.42185871322338,10.39451614022255
2023-05-01 05:36:27.065000+00:00,2023-05-01 05:44:05.022000+00:00,457,1882,Lilleby,i Dakotaparken,63.44178275700753,10.439477124178211,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866
2023-05-01 05:39:03.208000+00:00,2023-05-01 05:53:00.336000+00:00,837,2303,Tempe,Utenfor MAX-bygget i Tempevegen,63.40772802863199,10.39705323440262,105,Trondheim S,Med operativt betjeningspanel.,63.436215184202325,10.39990465658218
2023-05-01 05:44:06.821000+00:00,2023-05-01 05:50:07.929000+00:00,361,105,Trondheim S,Med operativt betjeningspanel.,63.436215184202325,10.39990465658218,95,Trikkestallen på Lademoen,langs Mellomveien,63.4387315071045,10.430732667446136
2023-05-01 05:45:31.829000+00:00,2023-05-01 05:55:54.322000+00:00,622,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592,2258,St. Olavs Hospital,Bak kunnskapssenteret,63.42126270770024,10.386516005020496
2023-05-01 05:45:52.435000+00:00,2023-05-01 05:52:31.264000+00:00,398,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668,1885,Nova Kino,ved Danielsbakerveita,63.43337733865644,10.401074857528158
2023-05-01 05:47:58.214000+00:00,2023-05-01 06:02:43.597000+00:00,885,1882,Lilleby,i Dakotaparken,63.44178275700753,10.439477124178211,62,Kalvskinnet,Kalvskinnsgata/Erling Skakkes gate,63.42792321730192,10.389504432678223
2023-05-01 05:57:54.992000+00:00,2023-05-01 06:51:52.155000+00:00,3237,44,Prinsen kinosenter,ved kryss Prinsens gate/Arkitekt Christies gate,63.42663458755783,10.392784774303436,28,Kongens gate,Ved Nordre gate,63.43045711348886,10.398100912570953
2023-05-01 05:58:41.215000+00:00,2023-05-01 06:04:22.125000+00:00,340,30,St. Olavs gate,Ved trikkeholdeplass,63.431170931099416,10.390283614397049,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668
2023-05-01 06:00:35.968000+00:00,2023-05-01 06:06:46.644000+00:00,370,47,Ilaparken,ved Hans Nissens gate,63.429289773431165,10.369248388233245,1885,Nova Kino,ved Danielsbakerveita,63.43337733865644,10.401074857528158
2023-05-01 06:00:57.040000+00:00,2023-05-01 06:12:31.183000+00:00,694,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131,44,Prinsen kinosenter,ved kryss Prinsens gate/Arkitekt Christies gate,63.42663458755783,10.392784774303436
2023-05-01 06:05:00.409000+00:00,2023-05-01 06:16:59.766000+00:00,719,19,Jomfrugateallmenningen,Fjordgata vest,63.434423074986874,10.395468324422836,148,Fjordgata,Ved 4Sound,63.43483884684911,10.403396522008734
2023-05-01 06:06:58.239000+00:00,2023-05-01 06:23:14.893000+00:00,976,65,Strandveikaia,langs Stiklestadveien ved Strandveien,63.44208952370503,10.427939146757126,1883,Baldershage,ved Kong Øysteins veg,63.43032895814139,10.453960590206151
2023-05-01 06:11:01.712000+00:00,2023-05-01 06:17:21.677000+00:00,379,51,Skansen, ved kryss Mellomila / Illevollen,63.430403126559675,10.37476971745491,107,Pirbadet, Ved Havnegata,63.44075835708318,10.402169823646545
2023-05-01 06:11:10.670000+00:00,2023-05-01 06:19:09.123000+00:00,478,76,Ilevollen,ved Osloveien,63.42907021700727,10.37181057035923,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668
2023-05-01 06:14:34.314000+00:00,2023-05-01 06:17:59.923000+00:00,205,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997,25,Thornesparken ,I Kirkegata ,63.43289961569575,10.412772931158543
2023-05-01 06:15:12.014000+00:00,2023-05-01 06:29:26.788000+00:00,854,18,Møllenberg,langs Innherredsveien ved Kirkegata,63.4358846800558,10.419401004910469,123,Hesthagen,Ved Klæbuveien ,63.41541842278556,10.399565398693085
2023-05-01 06:16:38.533000+00:00,2023-05-01 06:24:06.858000+00:00,448,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668
2023-05-01 06:17:20.288000+00:00,2023-05-01 06:22:13.153000+00:00,292,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425
2023-05-01 06:31:58.894000+00:00,2023-05-01 06:45:44.860000+00:00,825,52,Bakklandet,Parkeringsplassen ved Brubakken. Operativt betjeningspanel.,63.427896581278105,10.403341750766884,1884,Lade Idrettsanlegg øst,ved Haakon VII's gate,63.44392020314541,10.450038946779586
2023-05-01 06:33:06.300000+00:00,2023-05-01 06:39:44.464000+00:00,398,25,Thornesparken ,I Kirkegata ,63.43289961569575,10.412772931158543,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668
2023-05-01 06:37:45.888000+00:00,2023-05-01 06:42:23.192000+00:00,277,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866,107,Pirbadet, Ved Havnegata,63.44075835708318,10.402169823646545
2023-05-01 06:37:52.199000+00:00,2023-05-01 06:48:48.076000+00:00,655,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592,46,Nidarø,ved rundkjøring utenfor Trondheim Spektrum,63.42646180597998,10.37818819284439
2023-05-01 06:42:55.187000+00:00,2023-05-01 06:55:59.513000+00:00,784,47,Ilaparken,ved Hans Nissens gate,63.429289773431165,10.369248388233245,95,Trikkestallen på Lademoen,langs Mellomveien,63.4387315071045,10.430732667446136
2023-05-01 06:45:11.333000+00:00,2023-05-01 06:47:52.010000+00:00,160,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592,52,Bakklandet,Parkeringsplassen ved Brubakken. Operativt betjeningspanel.,63.427896581278105,10.403341750766884
2023-05-01 06:45:21.394000+00:00,2023-05-01 06:57:08.947000+00:00,707,1,Dokkparken,Ved kryss Innherredsveien / Verftsgata. Operativt betjeningspanel.,63.433509009133566,10.411412715911865,2258,St. Olavs Hospital,Bak kunnskapssenteret,63.42126270770024,10.386516005020496
2023-05-01 06:47:46.941000+00:00,2023-05-01 06:57:22.041000+00:00,575,65,Strandveikaia,langs Stiklestadveien ved Strandveien,63.44208952370503,10.427939146757126,9,Brattørkaia,Ved hurtigbåtterminalen. Operativt betjeningspanel.,63.43740318294613,10.39729356765747
2023-05-01 06:51:42.530000+00:00,2023-05-01 06:57:06.956000+00:00,324,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668,62,Kalvskinnet,Kalvskinnsgata/Erling Skakkes gate,63.42792321730192,10.389504432678223
2023-05-01 06:54:51.739000+00:00,2023-05-01 06:59:10.404000+00:00,258,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592,52,Bakklandet,Parkeringsplassen ved Brubakken. Operativt betjeningspanel.,63.427896581278105,10.403341750766884
2023-05-01 06:55:25.698000+00:00,2023-05-01 07:38:28.315000+00:00,2582,52,Bakklandet,Parkeringsplassen ved Brubakken. Operativt betjeningspanel.,63.427896581278105,10.403341750766884,45,Studentersamfundet,sør for Eddaparken. Operativt betjeningspanel.,63.42185871322338,10.39451614022255
2023-05-01 06:58:34.323000+00:00,2023-05-01 07:10:16.533000+00:00,702,45,Studentersamfundet,sør for Eddaparken. Operativt betjeningspanel.,63.42185871322338,10.39451614022255,107,Pirbadet, Ved Havnegata,63.44075835708318,10.402169823646545
2023-05-01 07:03:24.298000+00:00,2023-05-01 07:18:58.801000+00:00,934,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997,46,Nidarø,ved rundkjøring utenfor Trondheim Spektrum,63.42646180597998,10.37818819284439
2023-05-01 07:04:13.716000+00:00,2023-05-01 07:17:37.948000+00:00,804,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997,46,Nidarø,ved rundkjøring utenfor Trondheim Spektrum,63.42646180597998,10.37818819284439
2023-05-01 07:04:20.181000+00:00,2023-05-01 07:15:53.353000+00:00,693,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668,148,Fjordgata,Ved 4Sound,63.43483884684911,10.403396522008734
2023-05-01 07:06:49.258000+00:00,2023-05-01 07:14:40.142000+00:00,470,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425
2023-05-01 07:06:53.947000+00:00,2023-05-01 07:13:40.058000+00:00,406,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668,293,S. P. Andersens vei,ved Valgrindvegen,63.409888448864876,10.405212902563903
2023-05-01 07:07:39.318000+00:00,2023-05-01 07:17:32.190000+00:00,592,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997,46,Nidarø,ved rundkjøring utenfor Trondheim Spektrum,63.42646180597998,10.37818819284439
2023-05-01 07:08:47.075000+00:00,2023-05-01 07:18:56.056000+00:00,608,28,Kongens gate,Ved Nordre gate,63.43045711348886,10.398100912570953,28,Kongens gate,Ved Nordre gate,63.43045711348886,10.398100912570953
2023-05-01 07:11:33.609000+00:00,2023-05-01 07:15:15.821000+00:00,222,18,Møllenberg,langs Innherredsveien ved Kirkegata,63.4358846800558,10.419401004910469,95,Trikkestallen på Lademoen,langs Mellomveien,63.4387315071045,10.430732667446136
2023-05-01 07:14:23.095000+00:00,2023-05-01 07:19:18.671000+00:00,295,123,Hesthagen,Ved Klæbuveien ,63.41541842278556,10.399565398693085,45,Studentersamfundet,sør for Eddaparken. Operativt betjeningspanel.,63.42185871322338,10.39451614022255
2023-05-01 07:15:37.324000+00:00,2023-05-01 07:20:39.579000+00:00,302,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131
2023-05-01 07:17:55.009000+00:00,2023-05-01 07:25:08.784000+00:00,433,175,Torvet I,ved Prinsensgate,63.43051170410531,10.392764550201036,46,Nidarø,ved rundkjøring utenfor Trondheim Spektrum,63.42646180597998,10.37818819284439
2023-05-01 07:22:37.640000+00:00,2023-05-01 07:27:09.086000+00:00,271,180,Berg Studentby,ved Dybdahls veg,63.41364157249073,10.414855613044438,94,Gløshaugen,øst for Hovedbygningen,63.41939366673445,10.403602123260498
2023-05-01 07:27:21.877000+00:00,2023-05-01 07:33:36.488000+00:00,374,47,Ilaparken,ved Hans Nissens gate,63.429289773431165,10.369248388233245,2258,St. Olavs Hospital,Bak kunnskapssenteret,63.42126270770024,10.386516005020496
2023-05-01 07:31:57.320000+00:00,2023-05-01 07:38:32.945000+00:00,395,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425,76,Ilevollen,ved Osloveien,63.42907021700727,10.37181057035923
2023-05-01 07:32:56.965000+00:00,2023-05-01 07:40:33.267000+00:00,456,293,S. P. Andersens vei,ved Valgrindvegen,63.409888448864876,10.405212902563903,46,Nidarø,ved rundkjøring utenfor Trondheim Spektrum,63.42646180597998,10.37818819284439
2023-05-01 07:36:16.095000+00:00,2023-05-01 07:49:51.910000+00:00,815,18,Møllenberg,langs Innherredsveien ved Kirkegata,63.4358846800558,10.419401004910469,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668
2023-05-01 07:49:36.960000+00:00,2023-05-01 07:57:38.399000+00:00,481,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668
2023-05-01 07:57:11.294000+00:00,2023-05-01 08:06:26.311000+00:00,555,1885,Nova Kino,ved Danielsbakerveita,63.43337733865644,10.401074857528158,47,Ilaparken,ved Hans Nissens gate,63.429289773431165,10.369248388233245
2023-05-01 08:02:23.840000+00:00,2023-05-01 08:54:38.484000+00:00,3134,52,Bakklandet,Parkeringsplassen ved Brubakken. Operativt betjeningspanel.,63.427896581278105,10.403341750766884,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592
2023-05-01 08:02:44.209000+00:00,2023-05-01 08:06:56.560000+00:00,252,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425,62,Kalvskinnet,Kalvskinnsgata/Erling Skakkes gate,63.42792321730192,10.389504432678223
2023-05-01 08:11:02.383000+00:00,2023-05-01 08:21:55.909000+00:00,653,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668,1881,Sluppen,ved Sluppenvegen 25,63.39840743943492,10.397326759331094
2023-05-01 08:11:44.015000+00:00,2023-05-01 08:26:13.775000+00:00,869,1884,Lade Idrettsanlegg øst,ved Haakon VII's gate,63.44392020314541,10.450038946779586,52,Bakklandet,Parkeringsplassen ved Brubakken. Operativt betjeningspanel.,63.427896581278105,10.403341750766884
2023-05-01 08:24:09.417000+00:00,2023-05-01 08:35:38.645000+00:00,689,1885,Nova Kino,ved Danielsbakerveita,63.43337733865644,10.401074857528158,46,Nidarø,ved rundkjøring utenfor Trondheim Spektrum,63.42646180597998,10.37818819284439
2023-05-01 08:24:41.491000+00:00,2023-05-01 08:30:06.385000+00:00,324,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997,31,Tollboden ,ved rundkjøring Havnegata,63.43928560696555,10.40479302406311
2023-05-01 08:34:17.149000+00:00,2023-05-01 08:38:13.431000+00:00,236,2258,St. Olavs Hospital,Bak kunnskapssenteret,63.42126270770024,10.386516005020496,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668
2023-05-01 08:36:13.351000+00:00,2023-05-01 08:41:40.427000+00:00,327,1882,Lilleby,i Dakotaparken,63.44178275700753,10.439477124178211,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108
2023-05-01 08:40:01.799000+00:00,2023-05-01 09:13:47.435000+00:00,2025,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866
2023-05-01 08:49:39.975000+00:00,2023-05-01 08:52:30.300000+00:00,170,20,Nordre gate , Ved Olav Tryggvasons gate,63.433085554043984,10.397391468286514,175,Torvet I,ved Prinsensgate,63.43051170410531,10.392764550201036
2023-05-01 09:01:07.505000+00:00,2023-05-01 09:08:29.633000+00:00,442,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997,62,Kalvskinnet,Kalvskinnsgata/Erling Skakkes gate,63.42792321730192,10.389504432678223
2023-05-01 09:13:03.918000+00:00,2023-05-01 09:19:33.572000+00:00,389,123,Hesthagen,Ved Klæbuveien ,63.41541842278556,10.399565398693085,62,Kalvskinnet,Kalvskinnsgata/Erling Skakkes gate,63.42792321730192,10.389504432678223
