started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2022-07-01 05:30:18.902000+00:00,2022-07-01 05:38:05.802000+00:00,466,1879,Ilsvika,ved 3T Ilsvika,63.43132548001944,10.357520394276179,28,Kongens gate,Ved Nordre gate,63.43045711348886,10.398100912570953
2022-07-01 05:31:10.891000+00:00,2022-07-01 05:51:09.083000+00:00,1198,97,Håkon VIIs gate 8-10,Ved Burgerking,63.440766667542505,10.45927620210125,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303
2022-07-01 05:33:02.064000+00:00,2022-07-01 05:40:40.210000+00:00,458,51,Skansen, ved kryss Mellomila / Illevollen,63.430403126559675,10.37476971745491,107,Pirbadet, Ved Havnegata,63.44075835708318,10.402169823646545
2022-07-01 05:33:07.162000+00:00,2022-07-01 05:41:24.183000+00:00,497,76,Ilevollen,ved Osloveien,63.42907021700727,10.37181057035923,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866
2022-07-01 05:33:07.612000+00:00,2022-07-01 05:40:12.316000+00:00,424,293,S. P. Andersens vei,ved Valgrindvegen,63.409888448864876,10.405212902563903,2258,St. Olavs Hospital,Bak kunnskapssenteret,63.42126270770024,10.386516005020496
2022-07-01 05:33:21.473000+00:00,2022-07-01 05:38:28.491000+00:00,307,89,Tyholttårnet,langs Harald Bothners veg ved Otto Nielsens veg,63.42221231887555,10.427911835259579,25,Thornesparken ,I Kirkegata ,63.43289961569575,10.412772931158543
2022-07-01 05:35:25.860000+00:00,2022-07-01 05:38:20.269000+00:00,174,123,Hesthagen,Ved Klæbuveien ,63.41541842278556,10.399565398693085,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425
2022-07-01 05:37:13.281000+00:00,2022-07-01 05:48:41.118000+00:00,687,177,Kristiansten,langs Festningsgata mellom Holbergs gate og Tyholtveien,63.42593349677826,10.41660167758505,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303
2022-07-01 05:39:32.196000+00:00,2022-07-01 05:48:17.956000+00:00,525,19,Jomfrugateallmenningen,Fjordgata vest,63.434423074986874,10.395468324422836,118,Abels gate,Ved Udbyes gate,63.41614341778847,10.396314561367035
2022-07-01 05:41:24.843000+00:00,2022-07-01 05:50:16.924000+00:00,532,268,Ilabekken,langs Mellomila øst for Ilsvikøra,63.43114144365168,10.36480893024887,9,Brattørkaia,Ved hurtigbåtterminalen. Operativt betjeningspanel.,63.43740318294613,10.39729356765747
2022-07-01 05:41:40.792000+00:00,2022-07-01 05:51:37.603000+00:00,596,6,Lademoparken,ved kryss Mellomveien / Innherredsveien. Operativt betjeningspanel.,63.43660495943216,10.425844341516495,28,Kongens gate,Ved Nordre gate,63.43045711348886,10.398100912570953
2022-07-01 05:41:46.333000+00:00,2022-07-01 05:50:02.686000+00:00,496,1878,Idrettsbygget Gløshaugen,ved Christian Frederiks gate,63.42078238303412,10.404757641464101,25,Thornesparken ,I Kirkegata ,63.43289961569575,10.412772931158543
2022-07-01 05:42:20.601000+00:00,2022-07-01 05:45:45.125000+00:00,204,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131,10,Sorgenfri,ved Sorgenfriveien 13-15,63.40489658467209,10.399461013433495
2022-07-01 05:42:38.021000+00:00,2022-07-01 05:47:40.756000+00:00,302,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131
2022-07-01 05:43:56.272000+00:00,2022-07-01 05:52:50.333000+00:00,534,293,S. P. Andersens vei,ved Valgrindvegen,63.409888448864876,10.405212902563903,2258,St. Olavs Hospital,Bak kunnskapssenteret,63.42126270770024,10.386516005020496
2022-07-01 05:45:26.380000+00:00,2022-07-01 05:58:59.107000+00:00,812,177,Kristiansten,langs Festningsgata mellom Holbergs gate og Tyholtveien,63.42593349677826,10.41660167758505,1881,Sluppen,ved Sluppenvegen 25,63.39840743943492,10.397326759331094
2022-07-01 05:45:27.445000+00:00,2022-07-01 05:53:23.931000+00:00,476,1882,Lilleby,i Dakotaparken,63.44178275700753,10.439477124178211,25,Thornesparken ,I Kirkegata ,63.43289961569575,10.412772931158543
2022-07-01 05:45:43.722000+00:00,2022-07-01 05:52:37.385000+00:00,413,180,Berg Studentby,ved Dybdahls veg,63.41364157249073,10.414855613044438,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997
2022-07-01 05:45:47.676000+00:00,2022-07-01 05:50:06.308000+00:00,258,1,Dokkparken,Ved kryss Innherredsveien / Verftsgata. Operativt betjeningspanel.,63.433509009133566,10.411412715911865,19,Jomfrugateallmenningen,Fjordgata vest,63.434423074986874,10.395468324422836
2022-07-01 05:46:31.972000+00:00,2022-07-01 05:58:12.770000+00:00,700,236,Lade idrettsanlegg vest,Ved Lade idrettsanlegg,63.446059058709096,10.443941575866347,31,Tollboden ,ved rundkjøring Havnegata,63.43928560696555,10.40479302406311
2022-07-01 05:46:41.632000+00:00,2022-07-01 05:56:19.078000+00:00,577,89,Tyholttårnet,langs Harald Bothners veg ved Otto Nielsens veg,63.42221231887555,10.427911835259579,20,Nordre gate , Ved Olav Tryggvasons gate,63.433085554043984,10.397391468286514
2022-07-01 05:47:08.801000+00:00,2022-07-01 05:49:39.195000+00:00,150,2302,Holtermanns veg 1,"I Prof. Brochs gate, utenfor Skatteetaten",63.414746566093925,10.397386363673064,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425
2022-07-01 05:47:17.958000+00:00,2022-07-01 05:58:51.447000+00:00,693,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425,6,Lademoparken,ved kryss Mellomveien / Innherredsveien. Operativt betjeningspanel.,63.43660495943216,10.425844341516495
2022-07-01 05:47:42.687000+00:00,2022-07-01 05:53:29.065000+00:00,346,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303
2022-07-01 05:47:45.664000+00:00,2022-07-01 05:51:31.691000+00:00,226,25,Thornesparken ,I Kirkegata ,63.43289961569575,10.412772931158543,92,Dora I, Ved Byarkivet,63.43853720980968,10.419105291366577
2022-07-01 05:48:25.540000+00:00,2022-07-01 06:00:17.041000+00:00,711,1883,Baldershage,ved Kong Øysteins veg,63.43032895814139,10.453960590206151,1885,Nova Kino,ved Danielsbakerveita,63.43337733865644,10.401074857528158
2022-07-01 05:48:42.509000+00:00,2022-07-01 05:57:12.435000+00:00,509,46,Nidarø,ved rundkjøring utenfor Trondheim Spektrum,63.42646180597998,10.37818819284439,105,Trondheim S,Med operativt betjeningspanel.,63.436215184202325,10.39990465658218
2022-07-01 05:48:42.857000+00:00,2022-07-01 05:53:49.290000+00:00,306,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668,62,Kalvskinnet,Kalvskinnsgata/Erling Skakkes gate,63.42792321730192,10.389504432678223
2022-07-01 05:48:47.003000+00:00,2022-07-01 05:54:27.233000+00:00,340,1879,Ilsvika,ved 3T Ilsvika,63.43132548001944,10.357520394276179,126,Leutenhaven,i Repslagerveita mot Prinsens gate. Operativt betjeningspanel.,63.42994558007871,10.391905842869932
2022-07-01 05:49:28.727000+00:00,2022-07-01 05:53:52.299000+00:00,263,30,St. Olavs gate,Ved trikkeholdeplass,63.431170931099416,10.390283614397049,105,Trondheim S,Med operativt betjeningspanel.,63.436215184202325,10.39990465658218
2022-07-01 05:50:39.660000+00:00,2022-07-01 05:56:00.265000+00:00,320,6,Lademoparken,ved kryss Mellomveien / Innherredsveien. Operativt betjeningspanel.,63.43660495943216,10.425844341516495,31,Tollboden ,ved rundkjøring Havnegata,63.43928560696555,10.40479302406311
2022-07-01 05:50:48.034000+00:00,2022-07-01 05:57:18.435000+00:00,390,65,Strandveikaia,langs Stiklestadveien ved Strandveien,63.44208952370503,10.427939146757126,1885,Nova Kino,ved Danielsbakerveita,63.43337733865644,10.401074857528158
2022-07-01 05:52:16.940000+00:00,2022-07-01 06:05:54.932000+00:00,817,177,Kristiansten,langs Festningsgata mellom Holbergs gate og Tyholtveien,63.42593349677826,10.41660167758505,97,Håkon VIIs gate 8-10,Ved Burgerking,63.440766667542505,10.45927620210125
2022-07-01 05:54:13.792000+00:00,2022-07-01 06:09:25.727000+00:00,911,2303,Tempe,Utenfor MAX-bygget i Tempevegen,63.40772802863199,10.39705323440262,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866
2022-07-01 05:54:57.310000+00:00,2022-07-01 05:59:23.606000+00:00,266,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997,21,Bakke bru,Ved holdeplass Bakkegata. Operativt betjeningspanel.,63.432148588449024,10.407380764659592
2022-07-01 05:57:13.567000+00:00,2022-07-01 06:01:12.530000+00:00,238,65,Strandveikaia,langs Stiklestadveien ved Strandveien,63.44208952370503,10.427939146757126,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866
2022-07-01 05:57:31.949000+00:00,2022-07-01 06:00:21.085000+00:00,169,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668,14,Nidarosdomen,i Bispegata ved Katedralskolen. ,63.427610017040934,10.394511072969863
2022-07-01 05:57:33.216000+00:00,2022-07-01 06:02:34.951000+00:00,301,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108,20,Nordre gate , Ved Olav Tryggvasons gate,63.433085554043984,10.397391468286514
2022-07-01 05:58:04.850000+00:00,2022-07-01 06:02:17.431000+00:00,252,128,Lillegårdsbakken,Nederst i Lillegårdsbakken,63.42629161886643,10.404109150403997,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303
2022-07-01 05:58:44.728000+00:00,2022-07-01 06:12:04.080000+00:00,799,43,Klostergata,Utenfor Coop Prix,63.423087556928024,10.38932740688324,10,Sorgenfri,ved Sorgenfriveien 13-15,63.40489658467209,10.399461013433495
2022-07-01 05:59:11.182000+00:00,2022-07-01 06:14:02.870000+00:00,891,10,Sorgenfri,ved Sorgenfriveien 13-15,63.40489658467209,10.399461013433495,31,Tollboden ,ved rundkjøring Havnegata,63.43928560696555,10.40479302406311
2022-07-01 05:59:48.247000+00:00,2022-07-01 06:21:23.242000+00:00,1294,1882,Lilleby,i Dakotaparken,63.44178275700753,10.439477124178211,43,Klostergata,Utenfor Coop Prix,63.423087556928024,10.38932740688324
2022-07-01 06:01:04.768000+00:00,2022-07-01 06:08:45.369000+00:00,460,25,Thornesparken ,I Kirkegata ,63.43289961569575,10.412772931158543,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303
2022-07-01 06:02:52.741000+00:00,2022-07-01 06:16:48.025000+00:00,835,16,Rosenborg skole,Ved Rosenborg skole,63.428896386680805,10.416175670425105,10,Sorgenfri,ved Sorgenfriveien 13-15,63.40489658467209,10.399461013433495
2022-07-01 06:03:47.468000+00:00,2022-07-01 06:07:09.504000+00:00,202,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108,1885,Nova Kino,ved Danielsbakerveita,63.43337733865644,10.401074857528158
2022-07-01 06:04:22.877000+00:00,2022-07-01 06:16:10.472000+00:00,707,110,Valentinlyst,ved Strindheim kirke,63.42545389268059,10.441064536571503,28,Kongens gate,Ved Nordre gate,63.43045711348886,10.398100912570953
2022-07-01 06:05:01.138000+00:00,2022-07-01 06:10:38.467000+00:00,337,1882,Lilleby,i Dakotaparken,63.44178275700753,10.439477124178211,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108
2022-07-01 06:05:44.831000+00:00,2022-07-01 06:08:30.551000+00:00,165,10,Sorgenfri,ved Sorgenfriveien 13-15,63.40489658467209,10.399461013433495,2303,Tempe,Utenfor MAX-bygget i Tempevegen,63.40772802863199,10.39705323440262
2022-07-01 06:06:31.846000+00:00,2022-07-01 06:15:55.873000+00:00,564,47,Ilaparken,ved Hans Nissens gate,63.429289773431165,10.369248388233245,107,Pirbadet, Ved Havnegata,63.44075835708318,10.402169823646545
2022-07-01 06:06:45.337000+00:00,2022-07-01 06:15:54.484000+00:00,549,118,Abels gate,Ved Udbyes gate,63.41614341778847,10.396314561367035,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303
2022-07-01 06:06:51.681000+00:00,2022-07-01 06:12:51.987000+00:00,360,6,Lademoparken,ved kryss Mellomveien / Innherredsveien. Operativt betjeningspanel.,63.43660495943216,10.425844341516495,9,Brattørkaia,Ved hurtigbåtterminalen. Operativt betjeningspanel.,63.43740318294613,10.39729356765747
2022-07-01 06:09:12.853000+00:00,2022-07-01 06:17:43.581000+00:00,510,52,Bakklandet,Parkeringsplassen ved Brubakken. Operativt betjeningspanel.,63.427896581278105,10.403341750766884,92,Dora I, Ved Byarkivet,63.43853720980968,10.419105291366577
2022-07-01 06:11:03.717000+00:00,2022-07-01 06:15:09.869000+00:00,246,118,Abels gate,Ved Udbyes gate,63.41614341778847,10.396314561367035,43,Klostergata,Utenfor Coop Prix,63.423087556928024,10.38932740688324
2022-07-01 06:11:25.733000+00:00,2022-07-01 06:14:22.253000+00:00,176,2303,Tempe,Utenfor MAX-bygget i Tempevegen,63.40772802863199,10.39705323440262,10,Sorgenfri,ved Sorgenfriveien 13-15,63.40489658467209,10.399461013433495
2022-07-01 06:13:21.858000+00:00,2022-07-01 06:22:50.281000+00:00,568,18,Møllenberg,langs Innherredsveien ved Kirkegata,63.4358846800558,10.419401004910469,14,Nidarosdomen,i Bispegata ved Katedralskolen. ,63.427610017040934,10.394511072969863
2022-07-01 06:14:28.670000+00:00,2022-07-01 06:17:46.131000+00:00,197,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668,62,Kalvskinnet,Kalvskinnsgata/Erling Skakkes gate,63.42792321730192,10.389504432678223
2022-07-01 06:16:15.661000+00:00,2022-07-01 06:29:46.755000+00:00,811,6,Lademoparken,ved kryss Mellomveien / Innherredsveien. Operativt betjeningspanel.,63.43660495943216,10.425844341516495,2301,Rosendal,I krysset Gamle Kongevei x Frostaveien,63.436025749373755,10.430998463879718
2022-07-01 06:16:41.125000+00:00,2022-07-01 06:21:28.220000+00:00,287,1,Dokkparken,Ved kryss Innherredsveien / Verftsgata. Operativt betjeningspanel.,63.433509009133566,10.411412715911865,14,Nidarosdomen,i Bispegata ved Katedralskolen. ,63.427610017040934,10.394511072969863
2022-07-01 06:16:52.448000+00:00,2022-07-01 06:35:21.294000+00:00,1108,177,Kristiansten,langs Festningsgata mellom Holbergs gate og Tyholtveien,63.42593349677826,10.41660167758505,1882,Lilleby,i Dakotaparken,63.44178275700753,10.439477124178211
2022-07-01 06:17:23.740000+00:00,2022-07-01 06:28:25.069000+00:00,661,86,Lerkendal,  I Strindvegen ved Klæbuveien,63.412525462202666,10.40068656206131,1885,Nova Kino,ved Danielsbakerveita,63.43337733865644,10.401074857528158
2022-07-01 06:17:32.476000+00:00,2022-07-01 06:34:00.577000+00:00,988,1884,Lade Idrettsanlegg øst,ved Haakon VII's gate,63.44392020314541,10.450038946779586,1,Dokkparken,Ved kryss Innherredsveien / Verftsgata. Operativt betjeningspanel.,63.433509009133566,10.411412715911865
2022-07-01 06:17:35.364000+00:00,2022-07-01 06:25:28.286000+00:00,472,76,Ilevollen,ved Osloveien,63.42907021700727,10.37181057035923,14,Nidarosdomen,i Bispegata ved Katedralskolen. ,63.427610017040934,10.394511072969863
2022-07-01 06:18:07.999000+00:00,2022-07-01 06:25:55.765000+00:00,467,30,St. Olavs gate,Ved trikkeholdeplass,63.431170931099416,10.390283614397049,107,Pirbadet, Ved Havnegata,63.44075835708318,10.402169823646545
2022-07-01 06:18:17.921000+00:00,2022-07-01 06:24:34.620000+00:00,376,51,Skansen, ved kryss Mellomila / Illevollen,63.430403126559675,10.37476971745491,109,Torvet II,Utenfor McDonald's,63.430470910132236,10.393931418657303
2022-07-01 06:29:07.545000+00:00,2022-07-01 06:39:25.455000+00:00,617,44,Prinsen kinosenter,ved kryss Prinsens gate/Arkitekt Christies gate,63.42663458755783,10.392784774303436,293,S. P. Andersens vei,ved Valgrindvegen,63.409888448864876,10.405212902563903
2022-07-01 06:35:04.055000+00:00,2022-07-01 06:37:45.384000+00:00,161,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866,1885,Nova Kino,ved Danielsbakerveita,63.43337733865644,10.401074857528158
2022-07-01 06:36:37.077000+00:00,2022-07-01 06:43:19.155000+00:00,402,95,Trikkestallen på Lademoen,langs Mellomveien,63.4387315071045,10.430732667446136,1,Dokkparken,Ved kryss Innherredsveien / Verftsgata. Operativt betjeningspanel.,63.433509009133566,10.411412715911865
2022-07-01 06:38:49.373000+00:00,2022-07-01 06:46:18.326000+00:00,448,118,Abels gate,Ved Udbyes gate,63.41614341778847,10.396314561367035,28,Kongens gate,Ved Nordre gate,63.43045711348886,10.398100912570953
2022-07-01 06:39:07.420000+00:00,2022-07-01 06:40:52.810000+00:00,105,6,Lademoparken,ved kryss Mellomveien / Innherredsveien. Operativt betjeningspanel.,63.43660495943216,10.425844341516495,18,Møllenberg,langs Innherredsveien ved Kirkegata,63.4358846800558,10.419401004910469
2022-07-01 06:39:30.574000+00:00,2022-07-01 06:42:02.028000+00:00,151,30,St. Olavs gate,Ved trikkeholdeplass,63.431170931099416,10.390283614397049,19,Jomfrugateallmenningen,Fjordgata vest,63.434423074986874,10.395468324422836
2022-07-01 06:39:42.900000+00:00,2022-07-01 06:55:08.501000+00:00,925,6,Lademoparken,ved kryss Mellomveien / Innherredsveien. Operativt betjeningspanel.,63.43660495943216,10.425844341516495,133,Høyskoleringen,ved bussholdeplass Gløshaugen. Operativt betjeningspanel.,63.41690080192888,10.406886488199234
2022-07-01 06:41:34.900000+00:00,2022-07-01 06:50:22.866000+00:00,527,46,Nidarø,ved rundkjøring utenfor Trondheim Spektrum,63.42646180597998,10.37818819284439,2302,Holtermanns veg 1,"I Prof. Brochs gate, utenfor Skatteetaten",63.414746566093925,10.397386363673064
2022-07-01 06:41:41.551000+00:00,2022-07-01 06:51:21.375000+00:00,579,52,Bakklandet,Parkeringsplassen ved Brubakken. Operativt betjeningspanel.,63.427896581278105,10.403341750766884,107,Pirbadet, Ved Havnegata,63.44075835708318,10.402169823646545
2022-07-01 06:42:03.583000+00:00,2022-07-01 06:46:13.897000+00:00,250,108,Bassengbakken, ved Rosenborgbassenget,63.43592006472795,10.414788275957108,107,Pirbadet, Ved Havnegata,63.44075835708318,10.402169823646545
2022-07-01 06:42:15.188000+00:00,2022-07-01 06:47:49.663000+00:00,334,177,Kristiansten,langs Festningsgata mellom Holbergs gate og Tyholtveien,63.42593349677826,10.41660167758505,28,Kongens gate,Ved Nordre gate,63.43045711348886,10.398100912570953
2022-07-01 06:42:38.126000+00:00,2022-07-01 06:48:42.212000+00:00,364,19,Jomfrugateallmenningen,Fjordgata vest,63.434423074986874,10.395468324422836,107,Pirbadet, Ved Havnegata,63.44075835708318,10.402169823646545
2022-07-01 06:43:23.391000+00:00,2022-07-01 06:55:47.383000+00:00,743,2301,Rosendal,I krysset Gamle Kongevei x Frostaveien,63.436025749373755,10.430998463879718,45,Studentersamfundet,sør for Eddaparken. Operativt betjeningspanel.,63.42185871322338,10.39451614022255
2022-07-01 06:43:49.164000+00:00,2022-07-01 06:57:04.248000+00:00,795,18,Møllenberg,langs Innherredsveien ved Kirkegata,63.4358846800558,10.419401004910469,55,Finalebanen,Ved Edvart Griegs gate,63.41978492000792,10.39221078157425
2022-07-01 06:45:05.457000+00:00,2022-07-01 07:00:45.315000+00:00,939,19,Jomfrugateallmenningen,Fjordgata vest,63.434423074986874,10.395468324422836,1884,Lade Idrettsanlegg øst,ved Haakon VII's gate,63.44392020314541,10.450038946779586
2022-07-01 06:47:25.518000+00:00,2022-07-01 06:53:33.645000+00:00,368,1882,Lilleby,i Dakotaparken,63.44178275700753,10.439477124178211,85,TMV-odden,Solsiden,63.43547778770301,10.410569131581866
2022-07-01 06:47:41.086000+00:00,2022-07-01 06:54:21.365000+00:00,400,25,Thornesparken ,I Kirkegata ,63.43289961569575,10.412772931158543,107,Pirbadet, Ved Havnegata,63.44075835708318,10.402169823646545
2022-07-01 06:48:16.024000+00:00,2022-07-01 06:52:59.034000+00:00,283,148,Fjordgata,Ved 4Sound,63.43483884684911,10.403396522008734,92,Dora I, Ved Byarkivet,63.43853720980968,10.419105291366577
2022-07-01 06:49:55.165000+00:00,2022-07-01 06:55:24.749000+00:00,329,25,Thornesparken ,I Kirkegata ,63.43289961569575,10.412772931158543,30,St. Olavs gate,Ved trikkeholdeplass,63.431170931099416,10.390283614397049
2022-07-01 06:50:17.564000+00:00,2022-07-01 06:54:15.036000+00:00,237,293,S. P. Andersens vei,ved Valgrindvegen,63.409888448864876,10.405212902563903,10,Sorgenfri,ved Sorgenfriveien 13-15,63.40489658467209,10.399461013433495
2022-07-01 06:50:27.183000+00:00,2022-07-01 06:51:54.715000+00:00,87,155,Kong Øysteins veg,,63.42066281516962,10.437347828255156,155,Kong Øysteins veg,,63.42066281516962,10.437347828255156
2022-07-01 06:50:49.445000+00:00,2022-07-01 06:56:10.053000+00:00,320,41,Vollabakken, Ved Klostergata,63.42193791751501,10.399257121622668,293,S. P. Andersens vei,ved Valgrindvegen,63.409888448864876,10.405212902563903
